,song,album_name,artist,popularity,track_id,track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id_x,uri,track_href,analysis_url,duration_ms,time_signature,num_samples,duration,analysis_sample_rate,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence,id_y,id,genres
2774,Bump n' Grind,The R. In R&B Collection: Volume 1,R. Kelly,22,1awlZ51NasKSvwrAgwcMXD,False,0.677,0.525,4,-6.429,1,0.0344,0.126,0.0,0.296,0.664,130.218,audio_features,1awlZ51NasKSvwrAgwcMXD,spotify:track:1awlZ51NasKSvwrAgwcMXD,https://api.spotify.com/v1/tracks/1awlZ51NasKSvwrAgwcMXD,https://api.spotify.com/v1/audio-analysis/1awlZ51NasKSvwrAgwcMXD,255093,4,5624808,255.09332,22050,0.35669,243.68762,0.018,0.982,0.371,0.479,1awlZ51NasKSvwrAgwcMXD,1awlZ51NasKSvwrAgwcMXD,[]
2775,I Swear,All-4-One,All-4-One,66,4WUnM4KNZ0kjp0CUeoyOnS,False,0.532,0.407,6,-9.658,0,0.0233,0.235,0.0,0.117,0.23,83.207,audio_features,4WUnM4KNZ0kjp0CUeoyOnS,spotify:track:4WUnM4KNZ0kjp0CUeoyOnS,https://api.spotify.com/v1/tracks/4WUnM4KNZ0kjp0CUeoyOnS,https://api.spotify.com/v1/audio-analysis/4WUnM4KNZ0kjp0CUeoyOnS,259853,4,5729766,259.85333,22050,2.02594,249.2662,0.041,0.991,0.056,0.415,4WUnM4KNZ0kjp0CUeoyOnS,4WUnM4KNZ0kjp0CUeoyOnS,"['boy band', 'dance pop', 'new jack swing', 'r&b', 'urban contemporary']"
2776,I Swear,Rhino Hi-Five: All-4-One,All-4-One,57,3V0PeMg2mhbYRtk9bioAwF,False,0.532,0.407,6,-9.658,0,0.0233,0.235,0.0,0.117,0.23,83.207,audio_features,3V0PeMg2mhbYRtk9bioAwF,spotify:track:3V0PeMg2mhbYRtk9bioAwF,https://api.spotify.com/v1/tracks/3V0PeMg2mhbYRtk9bioAwF,https://api.spotify.com/v1/audio-analysis/3V0PeMg2mhbYRtk9bioAwF,259853,4,5729766,259.85333,22050,2.02594,249.2662,0.041,0.991,0.056,0.415,3V0PeMg2mhbYRtk9bioAwF,3V0PeMg2mhbYRtk9bioAwF,"['boy band', 'dance pop', 'new jack swing', 'r&b', 'urban contemporary']"
2777,On Bended Knee,II,Boyz II Men,57,7MYmo0JJJDmu4MZTSAF9y3,False,0.631,0.516,8,-8.225,1,0.0353,0.413,0.0,0.115,0.18,116.654,audio_features,7MYmo0JJJDmu4MZTSAF9y3,spotify:track:7MYmo0JJJDmu4MZTSAF9y3,https://api.spotify.com/v1/tracks/7MYmo0JJJDmu4MZTSAF9y3,https://api.spotify.com/v1/audio-analysis/7MYmo0JJJDmu4MZTSAF9y3,329800,4,7272090,329.8,22050,0.0,321.84598,0.329,1.0,0.522,0.471,7MYmo0JJJDmu4MZTSAF9y3,7MYmo0JJJDmu4MZTSAF9y3,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']"
2778,On Bended Knee,Twenty,Boyz II Men,36,1SjWPrdNaHRfz6oML6ojI5,False,0.611,0.557,8,-7.004,1,0.032,0.293,0.0,0.119,0.183,116.733,audio_features,1SjWPrdNaHRfz6oML6ojI5,spotify:track:1SjWPrdNaHRfz6oML6ojI5,https://api.spotify.com/v1/tracks/1SjWPrdNaHRfz6oML6ojI5,https://api.spotify.com/v1/audio-analysis/1SjWPrdNaHRfz6oML6ojI5,331493,4,7309428,331.49332,22050,0.29569,323.58167,0.135,1.0,0.292,0.401,1SjWPrdNaHRfz6oML6ojI5,1SjWPrdNaHRfz6oML6ojI5,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']"
2779,On Bended Knee,Legacy - The Greatest Hits Collection,Boyz II Men,25,3GhtM07OyPLxG9zmKGkAFe,False,0.63,0.576,8,-6.603,1,0.0311,0.306,0.0,0.108,0.195,116.635,audio_features,3GhtM07OyPLxG9zmKGkAFe,spotify:track:3GhtM07OyPLxG9zmKGkAFe,https://api.spotify.com/v1/tracks/3GhtM07OyPLxG9zmKGkAFe,https://api.spotify.com/v1/audio-analysis/3GhtM07OyPLxG9zmKGkAFe,329813,4,7272384,329.81332,22050,0.0,321.69507,0.07,1.0,0.48,0.444,3GhtM07OyPLxG9zmKGkAFe,3GhtM07OyPLxG9zmKGkAFe,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']"
2780,On Bended Knee,Legacy: The Greatest Hits Collection (Deluxe Edition),Boyz II Men,28,0zSlvnnp1EMSnFAZQqqaeO,False,0.637,0.512,8,-8.25,1,0.033,0.366,0.0,0.118,0.179,116.682,audio_features,0zSlvnnp1EMSnFAZQqqaeO,spotify:track:0zSlvnnp1EMSnFAZQqqaeO,https://api.spotify.com/v1/tracks/0zSlvnnp1EMSnFAZQqqaeO,https://api.spotify.com/v1/audio-analysis/0zSlvnnp1EMSnFAZQqqaeO,329907,4,7274442,329.90668,22050,0.0,321.94467,0.299,1.0,0.491,0.451,0zSlvnnp1EMSnFAZQqqaeO,0zSlvnnp1EMSnFAZQqqaeO,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']"
2781,On Bended Knee,II - Yo Te Voy A Amar,Boyz II Men,17,329TwIFcnxHg2Nf4KGJhAg,False,0.632,0.513,8,-8.263,1,0.034,0.404,0.0,0.118,0.181,116.599,audio_features,329TwIFcnxHg2Nf4KGJhAg,spotify:track:329TwIFcnxHg2Nf4KGJhAg,https://api.spotify.com/v1/tracks/329TwIFcnxHg2Nf4KGJhAg,https://api.spotify.com/v1/audio-analysis/329TwIFcnxHg2Nf4KGJhAg,331067,4,7300020,331.06668,22050,0.0,321.90985,0.149,1.0,0.477,0.452,329TwIFcnxHg2Nf4KGJhAg,329TwIFcnxHg2Nf4KGJhAg,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']"
2782,On Bended Knee,I'll Make Love To You,Boyz II Men,15,79J7aKdyrnLzIipEtTjboV,False,0.629,0.578,8,-6.477,1,0.0322,0.356,0.0,0.104,0.19,116.607,audio_features,79J7aKdyrnLzIipEtTjboV,spotify:track:79J7aKdyrnLzIipEtTjboV,https://api.spotify.com/v1/tracks/79J7aKdyrnLzIipEtTjboV,https://api.spotify.com/v1/audio-analysis/79J7aKdyrnLzIipEtTjboV,329920,4,7274736,329.92,22050,0.0,322.00272,0.31,1.0,0.544,0.484,79J7aKdyrnLzIipEtTjboV,79J7aKdyrnLzIipEtTjboV,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']"
2783,On Bended Knee - Human Rhythm Remix,Legacy: The Greatest Hits Collection (Deluxe Edition),Boyz II Men,13,740Fun2itruaa7xUMySKxn,False,0.726,0.444,8,-7.123,1,0.0437,0.226,0.0,0.177,0.441,116.509,audio_features,740Fun2itruaa7xUMySKxn,spotify:track:740Fun2itruaa7xUMySKxn,https://api.spotify.com/v1/tracks/740Fun2itruaa7xUMySKxn,https://api.spotify.com/v1/audio-analysis/740Fun2itruaa7xUMySKxn,329240,4,7259742,329.24,22050,0.42948,321.79373,0.347,1.0,0.282,0.419,740Fun2itruaa7xUMySKxn,740Fun2itruaa7xUMySKxn,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']"
2784,Here Comes the Hotstepper (Edm Remix),Edm,Ini Kamoze,13,37NVdl3hXzvYlpBoUIq2vV,False,0.855,0.882,5,-6.144,0,0.0721,0.114,7.92e-05,0.117,0.885,124.242,audio_features,37NVdl3hXzvYlpBoUIq2vV,spotify:track:37NVdl3hXzvYlpBoUIq2vV,https://api.spotify.com/v1/tracks/37NVdl3hXzvYlpBoUIq2vV,https://api.spotify.com/v1/audio-analysis/37NVdl3hXzvYlpBoUIq2vV,198391,4,4374528,198.3913,22050,0.0,182.23601,0.79,1.0,0.314,0.358,37NVdl3hXzvYlpBoUIq2vV,37NVdl3hXzvYlpBoUIq2vV,"['dub', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae']"
2785,Take a Bow,Celebration (double disc version),Madonna,53,7izFzcBTx3DVXFeFYDeZKB,False,0.549,0.408,8,-7.698,1,0.024,0.341,0.0,0.0764,0.319,80.133,audio_features,7izFzcBTx3DVXFeFYDeZKB,spotify:track:7izFzcBTx3DVXFeFYDeZKB,https://api.spotify.com/v1/tracks/7izFzcBTx3DVXFeFYDeZKB,https://api.spotify.com/v1/audio-analysis/7izFzcBTx3DVXFeFYDeZKB,320467,4,7066290,320.46667,22050,0.0,311.83237,0.509,0.637,0.598,0.615,7izFzcBTx3DVXFeFYDeZKB,7izFzcBTx3DVXFeFYDeZKB,"['dance pop', 'pop']"
2786,Take a Bow,Something to Remember,Madonna,41,7JQEe7DigVkZEB0TwyKSm0,False,0.567,0.369,8,-8.857,1,0.0258,0.416,3.44e-06,0.0664,0.303,79.98,audio_features,7JQEe7DigVkZEB0TwyKSm0,spotify:track:7JQEe7DigVkZEB0TwyKSm0,https://api.spotify.com/v1/tracks/7JQEe7DigVkZEB0TwyKSm0,https://api.spotify.com/v1/audio-analysis/7JQEe7DigVkZEB0TwyKSm0,321360,4,7085988,321.36,22050,0.27864,312.01813,0.482,0.824,0.691,0.684,7JQEe7DigVkZEB0TwyKSm0,7JQEe7DigVkZEB0TwyKSm0,"['dance pop', 'pop']"
2787,Take a Bow - Edit,GHV2,Madonna,28,6t6RlrPaaXoLTge0eWSsSy,False,0.556,0.385,8,-8.894,1,0.025,0.379,4.93e-06,0.116,0.239,79.893,audio_features,6t6RlrPaaXoLTge0eWSsSy,spotify:track:6t6RlrPaaXoLTge0eWSsSy,https://api.spotify.com/v1/tracks/6t6RlrPaaXoLTge0eWSsSy,https://api.spotify.com/v1/audio-analysis/6t6RlrPaaXoLTge0eWSsSy,268533,4,5921160,268.53333,22050,0.19147,264.09216,0.361,0.927,0.662,0.645,6t6RlrPaaXoLTge0eWSsSy,6t6RlrPaaXoLTge0eWSsSy,"['dance pop', 'pop']"
2788,This Is How We Do It,This Is How We Do It,Montell Jordan,66,6uQKuonTU8VKBz5SHZuQXD,False,0.799,0.623,0,-9.374,1,0.0812,0.0141,0.0,0.43,0.773,103.649,audio_features,6uQKuonTU8VKBz5SHZuQXD,spotify:track:6uQKuonTU8VKBz5SHZuQXD,https://api.spotify.com/v1/tracks/6uQKuonTU8VKBz5SHZuQXD,https://api.spotify.com/v1/audio-analysis/6uQKuonTU8VKBz5SHZuQXD,238800,4,5265540,238.8,22050,3.97061,223.43982,0.542,1.0,0.671,0.544,6uQKuonTU8VKBz5SHZuQXD,6uQKuonTU8VKBz5SHZuQXD,"['hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
2789,This Is How We Do It,This Is How We Do It,Montell Jordan,58,1poBO3pO6fkqPYG6n8J5cX,True,0.775,0.606,0,-9.86,1,0.12,0.042,0.0,0.523,0.788,103.648,audio_features,1poBO3pO6fkqPYG6n8J5cX,spotify:track:1poBO3pO6fkqPYG6n8J5cX,https://api.spotify.com/v1/tracks/1poBO3pO6fkqPYG6n8J5cX,https://api.spotify.com/v1/audio-analysis/1poBO3pO6fkqPYG6n8J5cX,277293,4,6114318,277.29333,22050,4.01125,267.2675,0.373,0.957,0.432,0.424,1poBO3pO6fkqPYG6n8J5cX,1poBO3pO6fkqPYG6n8J5cX,"['hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
2790,This Is How We Do It,Best Of Montell Jordan,Montell Jordan,64,6aJ90LBl96bly9zuEH1U2X,False,0.791,0.702,1,-7.333,1,0.0623,0.0174,0.0,0.423,0.789,103.646,audio_features,6aJ90LBl96bly9zuEH1U2X,spotify:track:6aJ90LBl96bly9zuEH1U2X,https://api.spotify.com/v1/tracks/6aJ90LBl96bly9zuEH1U2X,https://api.spotify.com/v1/audio-analysis/6aJ90LBl96bly9zuEH1U2X,237547,4,5237904,237.54668,22050,3.87193,223.32951,0.675,1.0,0.297,0.387,6aJ90LBl96bly9zuEH1U2X,6aJ90LBl96bly9zuEH1U2X,"['hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
2791,This Is How We Do It (Re-Recorded / Remastered),This Is How We Do It (Re-Recorded / Remastered),Montell Jordan,36,3Los1nz4iSVSpZSWPqHSNg,False,0.783,0.623,6,-7.602,1,0.0998,0.00924,0.0,0.3,0.539,103.662,audio_features,3Los1nz4iSVSpZSWPqHSNg,spotify:track:3Los1nz4iSVSpZSWPqHSNg,https://api.spotify.com/v1/tracks/3Los1nz4iSVSpZSWPqHSNg,https://api.spotify.com/v1/audio-analysis/3Los1nz4iSVSpZSWPqHSNg,225065,4,4962681,225.0649,22050,0.0,210.81976,0.703,1.0,0.604,0.28,3Los1nz4iSVSpZSWPqHSNg,3Los1nz4iSVSpZSWPqHSNg,"['hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
2792,This Is How We Do It - Instrumental,This Is How We Do It,Montell Jordan,28,2LXeLBAx6MgyY6qij61ast,False,0.737,0.645,0,-9.908,1,0.115,0.000141,0.818,0.0577,0.928,207.326,audio_features,2LXeLBAx6MgyY6qij61ast,spotify:track:2LXeLBAx6MgyY6qij61ast,https://api.spotify.com/v1/tracks/2LXeLBAx6MgyY6qij61ast,https://api.spotify.com/v1/audio-analysis/2LXeLBAx6MgyY6qij61ast,225267,4,4967130,225.26666,22050,0.13923,208.42812,0.153,1.0,0.904,0.567,2LXeLBAx6MgyY6qij61ast,2LXeLBAx6MgyY6qij61ast,"['hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
2793,This Is How We Do It - Agami Remix,This Is How We Do It (Agami Remix),Montell Jordan,26,7vX0cXirMzZfg4OkxR0lW3,False,0.704,0.577,1,-16.163,1,0.0606,0.00205,0.0,0.117,0.353,120.03,audio_features,7vX0cXirMzZfg4OkxR0lW3,spotify:track:7vX0cXirMzZfg4OkxR0lW3,https://api.spotify.com/v1/tracks/7vX0cXirMzZfg4OkxR0lW3,https://api.spotify.com/v1/audio-analysis/7vX0cXirMzZfg4OkxR0lW3,200000,4,4410000,200.0,22050,4.15057,189.37035,0.708,1.0,0.1,0.382,7vX0cXirMzZfg4OkxR0lW3,7vX0cXirMzZfg4OkxR0lW3,"['hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
2794,This Is How We Do It - Mahalo’s 90’s Baby Rework,This Is How We Do It (Mahalo’s 90’s Baby Rework),Montell Jordan,32,5i93xLKnYQkdjAddEk59ru,False,0.605,0.932,5,-4.041,0,0.11,0.0118,0.0,0.0419,0.528,123.034,audio_features,5i93xLKnYQkdjAddEk59ru,spotify:track:5i93xLKnYQkdjAddEk59ru,https://api.spotify.com/v1/tracks/5i93xLKnYQkdjAddEk59ru,https://api.spotify.com/v1/audio-analysis/5i93xLKnYQkdjAddEk59ru,183332,4,4042464,183.3317,22050,0.0,180.29713,0.807,1.0,0.52,0.616,5i93xLKnYQkdjAddEk59ru,5i93xLKnYQkdjAddEk59ru,"['hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
2795,This Is How We Do It,This Is How I Do It,Montell Jordan,30,0GlI2DY6r4IwQWx0tY748p,False,0.817,0.677,1,-6.973,1,0.229,0.00319,0.0,0.346,0.735,103.195,audio_features,0GlI2DY6r4IwQWx0tY748p,spotify:track:0GlI2DY6r4IwQWx0tY748p,https://api.spotify.com/v1/tracks/0GlI2DY6r4IwQWx0tY748p,https://api.spotify.com/v1/audio-analysis/0GlI2DY6r4IwQWx0tY748p,233195,4,5141952,233.1951,22050,0.0,233.1951,0.462,1.0,0.428,0.435,0GlI2DY6r4IwQWx0tY748p,0GlI2DY6r4IwQWx0tY748p,"['hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
2796,Waterfalls - Single Edit,Waterfalls (Remixes),TLC,49,76fn6jLgMwrQDS08ACFIU1,False,0.777,0.512,8,-7.597,1,0.13,0.214,9.75e-05,0.0633,0.758,171.733,audio_features,76fn6jLgMwrQDS08ACFIU1,spotify:track:76fn6jLgMwrQDS08ACFIU1,https://api.spotify.com/v1/tracks/76fn6jLgMwrQDS08ACFIU1,https://api.spotify.com/v1/audio-analysis/76fn6jLgMwrQDS08ACFIU1,259933,4,5731530,259.93332,22050,0.2376,245.54523,0.68,1.0,0.116,0.357,76fn6jLgMwrQDS08ACFIU1,76fn6jLgMwrQDS08ACFIU1,"['atl hip hop', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'new jack swing', 'pop', 'r&b', 'urban contemporary']"
2797,Kiss from a Rose,Best 1991 - 2004,Seal,49,0z5E34e7ZT3XKMYQNXh6tH,False,0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745,audio_features,0z5E34e7ZT3XKMYQNXh6tH,spotify:track:0z5E34e7ZT3XKMYQNXh6tH,https://api.spotify.com/v1/tracks/0z5E34e7ZT3XKMYQNXh6tH,https://api.spotify.com/v1/audio-analysis/0z5E34e7ZT3XKMYQNXh6tH,288427,3,6359808,288.42667,22050,2.46132,279.66693,0.645,0.817,0.391,0.286,0z5E34e7ZT3XKMYQNXh6tH,0z5E34e7ZT3XKMYQNXh6tH,"['british soul', 'soft rock']"
2798,Kiss from a Rose - Acoustic,Best 1991 - 2004,Seal,55,3YfiGjwBzBsDrYPqAJsD4z,False,0.66,0.407,4,-9.72,0,0.0355,0.743,0.0,0.0784,0.268,119.354,audio_features,3YfiGjwBzBsDrYPqAJsD4z,spotify:track:3YfiGjwBzBsDrYPqAJsD4z,https://api.spotify.com/v1/tracks/3YfiGjwBzBsDrYPqAJsD4z,https://api.spotify.com/v1/audio-analysis/3YfiGjwBzBsDrYPqAJsD4z,324067,3,7145670,324.06668,22050,0.19719,315.118,0.56,0.622,0.775,0.678,3YfiGjwBzBsDrYPqAJsD4z,3YfiGjwBzBsDrYPqAJsD4z,"['british soul', 'soft rock']"
2799,Kiss from a Rose,Hits,Seal,40,0AKcA69xtIVPhse3R5INg2,False,0.584,0.523,10,-7.47,0,0.0301,0.66,0.0,0.225,0.21,131.752,audio_features,0AKcA69xtIVPhse3R5INg2,spotify:track:0AKcA69xtIVPhse3R5INg2,https://api.spotify.com/v1/tracks/0AKcA69xtIVPhse3R5INg2,https://api.spotify.com/v1/audio-analysis/0AKcA69xtIVPhse3R5INg2,288173,3,6354222,288.17334,22050,0.26082,278.6743,0.661,0.829,0.059,0.086,0AKcA69xtIVPhse3R5INg2,0AKcA69xtIVPhse3R5INg2,"['british soul', 'soft rock']"
2800,Kiss from a Rose,Best 1991 - 2004,Seal,39,0uwik60xO8tZOyaCgdzlnM,False,0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745,audio_features,0uwik60xO8tZOyaCgdzlnM,spotify:track:0uwik60xO8tZOyaCgdzlnM,https://api.spotify.com/v1/tracks/0uwik60xO8tZOyaCgdzlnM,https://api.spotify.com/v1/audio-analysis/0uwik60xO8tZOyaCgdzlnM,288427,3,6359808,288.42667,22050,2.46132,279.66693,0.645,0.817,0.391,0.286,0uwik60xO8tZOyaCgdzlnM,0uwik60xO8tZOyaCgdzlnM,"['british soul', 'soft rock']"
2801,Kiss from a Rose,Hits,Seal,15,5t6Vm3FrTFy5WIF2gW1x6t,False,0.584,0.523,10,-7.47,0,0.0301,0.66,0.0,0.225,0.21,131.752,audio_features,5t6Vm3FrTFy5WIF2gW1x6t,spotify:track:5t6Vm3FrTFy5WIF2gW1x6t,https://api.spotify.com/v1/tracks/5t6Vm3FrTFy5WIF2gW1x6t,https://api.spotify.com/v1/audio-analysis/5t6Vm3FrTFy5WIF2gW1x6t,288173,3,6354222,288.17334,22050,0.26082,278.6743,0.661,0.829,0.059,0.086,5t6Vm3FrTFy5WIF2gW1x6t,5t6Vm3FrTFy5WIF2gW1x6t,"['british soul', 'soft rock']"
2802,You Are Not Alone,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Michael Jackson,64,3AoeaZs8dFemFJr3JdzOL0,False,0.651,0.402,11,-9.303,1,0.028,0.639,7.73e-05,0.0765,0.258,119.873,audio_features,3AoeaZs8dFemFJr3JdzOL0,spotify:track:3AoeaZs8dFemFJr3JdzOL0,https://api.spotify.com/v1/tracks/3AoeaZs8dFemFJr3JdzOL0,https://api.spotify.com/v1/audio-analysis/3AoeaZs8dFemFJr3JdzOL0,345600,4,7620480,345.6,22050,0.28599,334.4022,0.247,1.0,0.499,0.535,3AoeaZs8dFemFJr3JdzOL0,3AoeaZs8dFemFJr3JdzOL0,"['pop', 'r&b', 'soul']"
2803,You Are Not Alone - Single Version,The Essential Michael Jackson,Michael Jackson,49,3KtIVDOChQMVi3SxHc6RrK,False,0.64,0.421,11,-9.33,1,0.0274,0.634,5.44e-05,0.109,0.23,119.478,audio_features,3KtIVDOChQMVi3SxHc6RrK,spotify:track:3KtIVDOChQMVi3SxHc6RrK,https://api.spotify.com/v1/tracks/3KtIVDOChQMVi3SxHc6RrK,https://api.spotify.com/v1/audio-analysis/3KtIVDOChQMVi3SxHc6RrK,295987,4,6526506,295.98666,22050,0.16621,290.51645,0.107,1.0,0.543,0.55,3KtIVDOChQMVi3SxHc6RrK,3KtIVDOChQMVi3SxHc6RrK,"['pop', 'r&b', 'soul']"
2804,You Are Not Alone - Radio Edit,Number Ones,Michael Jackson,40,2Y9JFksVsC4FgE5qQHLLII,False,0.679,0.412,11,-8.972,1,0.0272,0.497,2e-05,0.0853,0.349,120.605,audio_features,2Y9JFksVsC4FgE5qQHLLII,spotify:track:2Y9JFksVsC4FgE5qQHLLII,https://api.spotify.com/v1/tracks/2Y9JFksVsC4FgE5qQHLLII,https://api.spotify.com/v1/audio-analysis/2Y9JFksVsC4FgE5qQHLLII,274000,4,6041700,274.0,22050,0.19746,258.03754,0.412,1.0,0.543,0.537,2Y9JFksVsC4FgE5qQHLLII,2Y9JFksVsC4FgE5qQHLLII,"['pop', 'r&b', 'soul']"
2805,Fantasy,Daydream,Mariah Carey,74,6xkryXuiZU360Lngd4sx13,False,0.669,0.727,7,-7.588,1,0.0353,0.139,0.0,0.123,0.807,102.322,audio_features,6xkryXuiZU360Lngd4sx13,spotify:track:6xkryXuiZU360Lngd4sx13,https://api.spotify.com/v1/tracks/6xkryXuiZU360Lngd4sx13,https://api.spotify.com/v1/audio-analysis/6xkryXuiZU360Lngd4sx13,243493,4,5369028,243.49333,22050,0.13442,235.40971,0.182,1.0,0.184,0.339,6xkryXuiZU360Lngd4sx13,6xkryXuiZU360Lngd4sx13,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2806,Fantasy (feat. O.D.B.),The Remixes,Mariah Carey,56,2itAOPLerxnnc8KXHMqPWu,False,0.837,0.548,2,-9.658,1,0.116,0.0407,0.0,0.05,0.821,102.497,audio_features,2itAOPLerxnnc8KXHMqPWu,spotify:track:2itAOPLerxnnc8KXHMqPWu,https://api.spotify.com/v1/tracks/2itAOPLerxnnc8KXHMqPWu,https://api.spotify.com/v1/audio-analysis/2itAOPLerxnnc8KXHMqPWu,290467,4,6404790,290.46667,22050,0.36612,277.81516,0.863,1.0,0.115,0.338,2itAOPLerxnnc8KXHMqPWu,2itAOPLerxnnc8KXHMqPWu,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2807,Fantasy (feat. O.D.B.) - Bad Boy Fantasy,Fantasy EP,Mariah Carey,54,2AlO5CLisJAA9X5JybMtuz,False,0.812,0.661,11,-6.519,0,0.102,0.0501,0.0,0.0409,0.804,102.467,audio_features,2AlO5CLisJAA9X5JybMtuz,spotify:track:2AlO5CLisJAA9X5JybMtuz,https://api.spotify.com/v1/tracks/2AlO5CLisJAA9X5JybMtuz,https://api.spotify.com/v1/audio-analysis/2AlO5CLisJAA9X5JybMtuz,291360,4,6424488,291.36,22050,0.0,277.62357,0.846,1.0,0.007,0.161,2AlO5CLisJAA9X5JybMtuz,2AlO5CLisJAA9X5JybMtuz,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2808,"Exhale (Shoop Shoop) - from ""Waiting to Exhale"" - Original Soundtrack",Exhale,Whitney Houston,51,1X3ypzPnyerpZuMqrDFK29,False,0.661,0.394,1,-9.032,1,0.0318,0.401,0.0,0.119,0.107,137.954,audio_features,1X3ypzPnyerpZuMqrDFK29,spotify:track:1X3ypzPnyerpZuMqrDFK29,https://api.spotify.com/v1/tracks/1X3ypzPnyerpZuMqrDFK29,https://api.spotify.com/v1/audio-analysis/1X3ypzPnyerpZuMqrDFK29,204333,4,4505550,204.33333,22050,0.30762,191.6517,0.385,1.0,0.629,0.604,1X3ypzPnyerpZuMqrDFK29,1X3ypzPnyerpZuMqrDFK29,"['dance pop', 'pop', 'urban contemporary']"
2809,"Exhale (Shoop Shoop) - from ""Waiting to Exhale"" - Original Soundtrack",Whitney The Greatest Hits,Whitney Houston,26,1ApGIppvHg853DZiNRkAlR,False,0.659,0.433,1,-7.894,1,0.0307,0.446,0.0,0.359,0.109,137.973,audio_features,1ApGIppvHg853DZiNRkAlR,spotify:track:1ApGIppvHg853DZiNRkAlR,https://api.spotify.com/v1/tracks/1ApGIppvHg853DZiNRkAlR,https://api.spotify.com/v1/audio-analysis/1ApGIppvHg853DZiNRkAlR,206640,4,4556412,206.64,22050,5.83982,196.84717,0.36,1.0,0.622,0.596,1ApGIppvHg853DZiNRkAlR,1ApGIppvHg853DZiNRkAlR,"['dance pop', 'pop', 'urban contemporary']"
2810,Exhale (Shoop Shoop) - from Waiting to Exhale - Original Soundtrack,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,25,6oIgXy5FTfNCpXi1JB9S4S,False,0.659,0.372,1,-10.1,1,0.0322,0.435,0.0,0.14,0.114,137.948,audio_features,6oIgXy5FTfNCpXi1JB9S4S,spotify:track:6oIgXy5FTfNCpXi1JB9S4S,https://api.spotify.com/v1/tracks/6oIgXy5FTfNCpXi1JB9S4S,https://api.spotify.com/v1/audio-analysis/6oIgXy5FTfNCpXi1JB9S4S,201347,4,4439694,201.34666,22050,0.1858,191.52399,0.452,1.0,0.618,0.592,6oIgXy5FTfNCpXi1JB9S4S,6oIgXy5FTfNCpXi1JB9S4S,"['dance pop', 'pop', 'urban contemporary']"
2811,"Exhale (Shoop Shoop) - from ""Waiting to Exhale"" - Original Soundtrack",I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,12,55AZQQi9BzrPBO4bwsBkai,False,0.659,0.372,1,-10.1,1,0.0322,0.435,0.0,0.14,0.114,137.948,audio_features,55AZQQi9BzrPBO4bwsBkai,spotify:track:55AZQQi9BzrPBO4bwsBkai,https://api.spotify.com/v1/tracks/55AZQQi9BzrPBO4bwsBkai,https://api.spotify.com/v1/audio-analysis/55AZQQi9BzrPBO4bwsBkai,201347,4,4439694,201.34666,22050,0.1858,191.52399,0.452,1.0,0.618,0.592,55AZQQi9BzrPBO4bwsBkai,55AZQQi9BzrPBO4bwsBkai,"['dance pop', 'pop', 'urban contemporary']"
2812,"Because You Loved Me (Theme from ""Up Close and Personal"")",Falling into You,Céline Dion,73,28UMiBhn383n9S7GL4tsxD,False,0.615,0.467,1,-9.883,1,0.0327,0.314,0.0,0.099,0.177,119.919,audio_features,28UMiBhn383n9S7GL4tsxD,spotify:track:28UMiBhn383n9S7GL4tsxD,https://api.spotify.com/v1/tracks/28UMiBhn383n9S7GL4tsxD,https://api.spotify.com/v1/audio-analysis/28UMiBhn383n9S7GL4tsxD,273667,4,6034350,273.66666,22050,0.60363,261.6947,0.55,0.998,0.518,0.645,28UMiBhn383n9S7GL4tsxD,28UMiBhn383n9S7GL4tsxD,"['canadian pop', 'dance pop']"
