,artist_name,album_name,song_name,popularity,track_id,track_explicit,danceability,energy,key_x,loudness_x,mode_x,speechiness,acousticness,instrumentalness,liveness,valence,tempo_x,type,id_x,uri,track_href,analysis_url,duration_ms,time_signature_x,num_samples,duration,analysis_sample_rate,end_of_fade_in,start_of_fade_out,loudness_y,tempo_y,tempo_confidence,time_signature_y,time_signature_confidence,key_y,key_confidence,mode_y,mode_confidence,id_y
1367,George Michael,Twenty Five,Father Figure - Remastered,27,5Zz0joGp951TOaD78qtXTi,False,0.694,0.416,3,-9.625,1,0.0251,0.251,2.07e-05,0.0831,0.249,102.033,audio_features,5Zz0joGp951TOaD78qtXTi,spotify:track:5Zz0joGp951TOaD78qtXTi,https://api.spotify.com/v1/tracks/5Zz0joGp951TOaD78qtXTi,https://api.spotify.com/v1/audio-analysis/5Zz0joGp951TOaD78qtXTi,340520,4,7508466,340.52,22050,0.17896,333.45596,-9.625,102.033,0.081,4,1.0,3,0.664,1,0.51,5Zz0joGp951TOaD78qtXTi
1368,Michael Jackson,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Man in the Mirror,63,2u2udGmop1z67EPpr91km7,False,0.794,0.798,8,-5.639,1,0.0366,0.429,1.16e-05,0.118,0.265,100.338,audio_features,2u2udGmop1z67EPpr91km7,spotify:track:2u2udGmop1z67EPpr91km7,https://api.spotify.com/v1/tracks/2u2udGmop1z67EPpr91km7,https://api.spotify.com/v1/audio-analysis/2u2udGmop1z67EPpr91km7,319307,4,7040712,319.30667,22050,0.22753,311.6408,-5.639,100.338,0.271,4,0.996,8,0.575,1,0.544,2u2udGmop1z67EPpr91km7
1369,Michael Jackson,Michael Jackson's This Is It,Man in the Mirror - Remastered Version,49,1nl09AjkuO7BBRF3BFAPsC,False,0.802,0.813,8,-4.889,1,0.0362,0.443,1.03e-05,0.111,0.264,100.338,audio_features,1nl09AjkuO7BBRF3BFAPsC,spotify:track:1nl09AjkuO7BBRF3BFAPsC,https://api.spotify.com/v1/tracks/1nl09AjkuO7BBRF3BFAPsC,https://api.spotify.com/v1/audio-analysis/1nl09AjkuO7BBRF3BFAPsC,319493,4,7044828,319.49332,22050,0.36181,311.78595,-4.889,100.338,0.225,4,1.0,8,0.559,1,0.524,1nl09AjkuO7BBRF3BFAPsC
1370,Michael Jackson,The Essential Michael Jackson,Man in the Mirror,39,2M7y4xDWT67Lf0JE9mrz1R,False,0.806,0.762,8,-6.027,1,0.0368,0.378,1.05e-05,0.139,0.235,100.332,audio_features,2M7y4xDWT67Lf0JE9mrz1R,spotify:track:2M7y4xDWT67Lf0JE9mrz1R,https://api.spotify.com/v1/tracks/2M7y4xDWT67Lf0JE9mrz1R,https://api.spotify.com/v1/audio-analysis/2M7y4xDWT67Lf0JE9mrz1R,318960,4,7033068,318.96,22050,0.4273,311.8498,-6.027,100.332,0.238,4,1.0,8,0.575,1,0.533,2M7y4xDWT67Lf0JE9mrz1R
1371,Billy Ocean,Tear Down These Walls,"Get Outta My Dreams, Get into My Car",58,0pBhA8yQ5FUKyQG13x2Qmh,False,0.661,0.911,4,-6.571,1,0.0417,0.0557,5.54e-06,0.348,0.919,117.147,audio_features,0pBhA8yQ5FUKyQG13x2Qmh,spotify:track:0pBhA8yQ5FUKyQG13x2Qmh,https://api.spotify.com/v1/tracks/0pBhA8yQ5FUKyQG13x2Qmh,https://api.spotify.com/v1/audio-analysis/0pBhA8yQ5FUKyQG13x2Qmh,334187,4,7368816,334.18668,22050,0.20317,316.33704,-6.571,117.147,0.939,4,1.0,4,0.53,1,0.466,0pBhA8yQ5FUKyQG13x2Qmh
1372,Whitney Houston,I Will Always Love You: The Best Of Whitney Houston,Where Do Broken Hearts Go,36,4ZSSYEQTn4fWlXzLXgWadE,False,0.557,0.389,2,-12.172,1,0.0288,0.6,0.0,0.0761,0.276,123.779,audio_features,4ZSSYEQTn4fWlXzLXgWadE,spotify:track:4ZSSYEQTn4fWlXzLXgWadE,https://api.spotify.com/v1/tracks/4ZSSYEQTn4fWlXzLXgWadE,https://api.spotify.com/v1/audio-analysis/4ZSSYEQTn4fWlXzLXgWadE,276680,4,6100794,276.68,22050,0.19438,267.00626,-12.172,123.779,0.305,4,0.987,2,0.577,1,0.514,4ZSSYEQTn4fWlXzLXgWadE
1373,Whitney Houston,Whitney The Greatest Hits,Where Do Broken Hearts Go,27,4nwd2pydGCACoemwUXyvHX,False,0.563,0.522,2,-7.312,1,0.0276,0.585,0.0,0.0796,0.209,123.769,audio_features,4nwd2pydGCACoemwUXyvHX,spotify:track:4nwd2pydGCACoemwUXyvHX,https://api.spotify.com/v1/tracks/4nwd2pydGCACoemwUXyvHX,https://api.spotify.com/v1/audio-analysis/4nwd2pydGCACoemwUXyvHX,278733,4,6146070,278.73334,22050,4.15057,270.6576,-7.312,123.769,0.407,4,0.992,2,0.608,1,0.564,4nwd2pydGCACoemwUXyvHX
1374,Whitney Houston,I Will Always Love You: The Best Of Whitney Houston,Where Do Broken Hearts Go,12,5SHFEfK5Nh4AOQ9C0MI9Vu,False,0.552,0.392,2,-12.172,1,0.0289,0.594,0.0,0.0761,0.282,123.767,audio_features,5SHFEfK5Nh4AOQ9C0MI9Vu,spotify:track:5SHFEfK5Nh4AOQ9C0MI9Vu,https://api.spotify.com/v1/tracks/5SHFEfK5Nh4AOQ9C0MI9Vu,https://api.spotify.com/v1/audio-analysis/5SHFEfK5Nh4AOQ9C0MI9Vu,276680,4,6100794,276.68,22050,0.19438,267.00626,-12.172,123.767,0.322,4,0.987,2,0.607,1,0.535,5SHFEfK5Nh4AOQ9C0MI9Vu
1375,George Michael,Ladies And Gentlemen... The Best Of George Michael,One More Try,51,4tcRxE0u4DESAjidCNYD2i,False,0.233,0.313,5,-11.371,1,0.0334,0.606,2.71e-05,0.111,0.118,70.626,audio_features,4tcRxE0u4DESAjidCNYD2i,spotify:track:4tcRxE0u4DESAjidCNYD2i,https://api.spotify.com/v1/tracks/4tcRxE0u4DESAjidCNYD2i,https://api.spotify.com/v1/audio-analysis/4tcRxE0u4DESAjidCNYD2i,353360,4,7791588,353.36,22050,0.29261,341.84998,-11.371,70.626,0.271,4,0.712,5,0.592,1,0.583,4tcRxE0u4DESAjidCNYD2i
1376,George Michael,Twenty Five,One More Try - Remastered 2006,36,3KIHBj6JUxJqIfDWRz9XQ9,False,0.342,0.337,5,-10.143,1,0.03,0.581,6.01e-06,0.111,0.111,118.016,audio_features,3KIHBj6JUxJqIfDWRz9XQ9,spotify:track:3KIHBj6JUxJqIfDWRz9XQ9,https://api.spotify.com/v1/tracks/3KIHBj6JUxJqIfDWRz9XQ9,https://api.spotify.com/v1/audio-analysis/3KIHBj6JUxJqIfDWRz9XQ9,353187,3,7787766,353.18668,22050,0.21093,341.7397,-10.143,118.016,0.357,3,0.993,5,0.609,1,0.597,3KIHBj6JUxJqIfDWRz9XQ9
1377,George Michael,George Michael & Wham! Last Christmas: The Original Motion Picture Soundtrack,One More Try - Remastered,33,7L3aAA6y39KWZ0Xt7Go9H9,False,0.553,0.335,5,-10.547,1,0.0276,0.431,1.26e-05,0.11,0.0792,119.022,audio_features,7L3aAA6y39KWZ0Xt7Go9H9,spotify:track:7L3aAA6y39KWZ0Xt7Go9H9,https://api.spotify.com/v1/tracks/7L3aAA6y39KWZ0Xt7Go9H9,https://api.spotify.com/v1/audio-analysis/7L3aAA6y39KWZ0Xt7Go9H9,350302,3,7724157,350.3019,22050,0.08426,338.7327,-10.547,119.022,0.316,3,0.997,5,0.551,1,0.516,7L3aAA6y39KWZ0Xt7Go9H9
1378,George Michael,Ladies & Gentlemen,One More Try - Remastered,36,6pqgDfMblvQPHEZpbU3yTT,False,0.346,0.298,5,-12.009,1,0.0307,0.491,0.000122,0.111,0.0957,119.013,audio_features,6pqgDfMblvQPHEZpbU3yTT,spotify:track:6pqgDfMblvQPHEZpbU3yTT,https://api.spotify.com/v1/tracks/6pqgDfMblvQPHEZpbU3yTT,https://api.spotify.com/v1/audio-analysis/6pqgDfMblvQPHEZpbU3yTT,350680,3,7732494,350.68,22050,0.46023,339.081,-12.009,119.013,0.192,3,1.0,5,0.518,1,0.499,6pqgDfMblvQPHEZpbU3yTT
1379,Debbie Gibson,Greatest Hits,Foolish Beat,39,0Go8viycTQ8NVhEjTqoVlm,False,0.542,0.513,10,-8.059,0,0.025,0.234,0.0,0.142,0.3,78.306,audio_features,0Go8viycTQ8NVhEjTqoVlm,spotify:track:0Go8viycTQ8NVhEjTqoVlm,https://api.spotify.com/v1/tracks/0Go8viycTQ8NVhEjTqoVlm,https://api.spotify.com/v1/audio-analysis/0Go8viycTQ8NVhEjTqoVlm,263560,4,5811498,263.56,22050,0.8268,257.95047,-8.059,78.306,0.144,4,1.0,10,0.812,0,0.816,0Go8viycTQ8NVhEjTqoVlm
1380,Debbie Gibson,Lost In Your Eyes,Foolish Beat,16,6YtmkWf9R8CEmhWngX4iaS,False,0.541,0.545,10,-7.339,0,0.0256,0.276,1.62e-06,0.132,0.315,78.317,audio_features,6YtmkWf9R8CEmhWngX4iaS,spotify:track:6YtmkWf9R8CEmhWngX4iaS,https://api.spotify.com/v1/tracks/6YtmkWf9R8CEmhWngX4iaS,https://api.spotify.com/v1/audio-analysis/6YtmkWf9R8CEmhWngX4iaS,262800,4,5794740,262.8,22050,1.02145,258.13623,-7.339,78.317,0.282,4,1.0,10,0.784,0,0.789,6YtmkWf9R8CEmhWngX4iaS
1381,Debbie Gibson,The Studio Album Collection 1987-1993,Foolish Beat,14,4T5VHtpZPR4510ChSefCc3,False,0.543,0.525,10,-7.773,0,0.0248,0.174,0.0,0.146,0.338,78.344,audio_features,4T5VHtpZPR4510ChSefCc3,spotify:track:4T5VHtpZPR4510ChSefCc3,https://api.spotify.com/v1/tracks/4T5VHtpZPR4510ChSefCc3,https://api.spotify.com/v1/audio-analysis/4T5VHtpZPR4510ChSefCc3,265400,4,5852070,265.4,22050,0.50023,255.40208,-7.773,78.344,0.156,4,1.0,10,0.812,0,0.783,4T5VHtpZPR4510ChSefCc3
1382,Michael Jackson,Scream,Dirty Diana - 2012 Remaster,62,4FC7GMnGwYeAjuvC83Srbs,False,0.735,0.801,3,-4.525,1,0.0437,0.178,0.000408,0.324,0.331,131.425,audio_features,4FC7GMnGwYeAjuvC83Srbs,spotify:track:4FC7GMnGwYeAjuvC83Srbs,https://api.spotify.com/v1/tracks/4FC7GMnGwYeAjuvC83Srbs,https://api.spotify.com/v1/audio-analysis/4FC7GMnGwYeAjuvC83Srbs,280947,4,6194874,280.94666,22050,0.09465,266.3619,-4.525,131.425,0.362,4,1.0,3,0.535,1,0.573,4FC7GMnGwYeAjuvC83Srbs
1383,Michael Jackson,Number Ones,Dirty Diana,57,6JZYMxvcoeLD4IifJPvDux,False,0.741,0.799,3,-4.56,1,0.062,0.239,0.000795,0.421,0.348,131.383,audio_features,6JZYMxvcoeLD4IifJPvDux,spotify:track:6JZYMxvcoeLD4IifJPvDux,https://api.spotify.com/v1/tracks/6JZYMxvcoeLD4IifJPvDux,https://api.spotify.com/v1/audio-analysis/6JZYMxvcoeLD4IifJPvDux,280600,4,6187230,280.6,22050,0.24172,266.50122,-4.56,131.383,0.469,4,1.0,3,0.519,1,0.575,6JZYMxvcoeLD4IifJPvDux
1384,Michael Jackson,The Essential Michael Jackson,Dirty Diana,35,5sqPn6Z32jbyYI59O8D9lg,False,0.746,0.769,3,-5.644,1,0.0501,0.248,0.000364,0.291,0.367,131.406,audio_features,5sqPn6Z32jbyYI59O8D9lg,spotify:track:5sqPn6Z32jbyYI59O8D9lg,https://api.spotify.com/v1/tracks/5sqPn6Z32jbyYI59O8D9lg,https://api.spotify.com/v1/audio-analysis/5sqPn6Z32jbyYI59O8D9lg,280760,4,6190758,280.76,22050,0.18698,266.4838,-5.644,131.406,0.679,4,0.995,3,0.465,1,0.541,5sqPn6Z32jbyYI59O8D9lg
1385,Cheap Trick,Lap Of Luxury,The Flame,64,528CAH5pTLq86oZ52fHifA,False,0.629,0.581,4,-11.856,1,0.027,0.513,2.06e-06,0.0755,0.359,97.074,audio_features,528CAH5pTLq86oZ52fHifA,spotify:track:528CAH5pTLq86oZ52fHifA,https://api.spotify.com/v1/tracks/528CAH5pTLq86oZ52fHifA,https://api.spotify.com/v1/audio-analysis/528CAH5pTLq86oZ52fHifA,338800,4,7470540,338.8,22050,0.16834,320.41797,-11.856,97.074,0.602,4,0.954,4,0.838,1,0.695,528CAH5pTLq86oZ52fHifA
1386,Cheap Trick,"The Epic Archive, Vol. 3 (1984-1992)",The Flame - Single Version,47,1pKubpcbRCOLY4wbvSDqzt,False,0.631,0.62,4,-8.847,1,0.0267,0.574,6.27e-06,0.11,0.3,96.82,audio_features,1pKubpcbRCOLY4wbvSDqzt,spotify:track:1pKubpcbRCOLY4wbvSDqzt,https://api.spotify.com/v1/tracks/1pKubpcbRCOLY4wbvSDqzt,https://api.spotify.com/v1/audio-analysis/1pKubpcbRCOLY4wbvSDqzt,281693,4,6211338,281.69333,22050,0.20349,268.96835,-8.847,96.82,0.411,4,0.906,4,0.801,1,0.736,1pKubpcbRCOLY4wbvSDqzt
1387,Richard Marx,Stories To Tell,Hold On to the Nights,19,2deg8EOIWnURjOY4EVNIkT,False,0.267,0.317,0,-8.952,0,0.0297,0.596,0.0,0.163,0.13,143.546,audio_features,2deg8EOIWnURjOY4EVNIkT,spotify:track:2deg8EOIWnURjOY4EVNIkT,https://api.spotify.com/v1/tracks/2deg8EOIWnURjOY4EVNIkT,https://api.spotify.com/v1/audio-analysis/2deg8EOIWnURjOY4EVNIkT,313987,4,6923406,313.98666,22050,2.89088,299.38068,-8.952,143.546,0.086,4,0.944,0,0.561,0,0.543,2deg8EOIWnURjOY4EVNIkT
1388,Richard Marx,Stories To Tell: Greatest Hits and More,Hold On to the Nights - 2021 - Remaster,12,4xwbdgWQSQRDxz19sfO04X,False,0.294,0.351,0,-7.833,0,0.0299,0.487,0.0,0.103,0.155,143.672,audio_features,4xwbdgWQSQRDxz19sfO04X,spotify:track:4xwbdgWQSQRDxz19sfO04X,https://api.spotify.com/v1/tracks/4xwbdgWQSQRDxz19sfO04X,https://api.spotify.com/v1/audio-analysis/4xwbdgWQSQRDxz19sfO04X,319493,4,7044828,319.49332,22050,5.77596,300.443,-7.833,143.672,0.205,4,0.934,0,0.536,0,0.518,4xwbdgWQSQRDxz19sfO04X
1389,Richard Marx,Inside My Head,Hold On to the Nights,5,1GcN7D2fvkkDLRpsoJ2iBK,False,0.267,0.317,0,-8.952,0,0.0297,0.596,0.0,0.163,0.13,143.546,audio_features,1GcN7D2fvkkDLRpsoJ2iBK,spotify:track:1GcN7D2fvkkDLRpsoJ2iBK,https://api.spotify.com/v1/tracks/1GcN7D2fvkkDLRpsoJ2iBK,https://api.spotify.com/v1/audio-analysis/1GcN7D2fvkkDLRpsoJ2iBK,313987,4,6923406,313.98666,22050,2.89088,299.38068,-8.952,143.546,0.086,4,0.944,0,0.561,0,0.543,1GcN7D2fvkkDLRpsoJ2iBK
1390,Steve Winwood,Roll With It,Roll With It,54,2QlPByrmEO9XciNBXCrawR,False,0.759,0.645,0,-13.352,1,0.0276,0.07,0.0403,0.0986,0.954,117.254,audio_features,2QlPByrmEO9XciNBXCrawR,spotify:track:2QlPByrmEO9XciNBXCrawR,https://api.spotify.com/v1/tracks/2QlPByrmEO9XciNBXCrawR,https://api.spotify.com/v1/audio-analysis/2QlPByrmEO9XciNBXCrawR,320733,4,7072170,320.73334,22050,0.21406,303.21777,-13.352,117.254,0.984,4,1.0,0,0.656,1,0.555,2QlPByrmEO9XciNBXCrawR
1391,Steve Winwood,Revolutions: The Very Best Of Steve Winwood,Roll With It,21,71CIvGnyrdlq0edZCrXyRf,False,0.754,0.872,0,-6.561,1,0.0269,0.0698,0.00577,0.172,0.956,117.244,audio_features,71CIvGnyrdlq0edZCrXyRf,spotify:track:71CIvGnyrdlq0edZCrXyRf,https://api.spotify.com/v1/tracks/71CIvGnyrdlq0edZCrXyRf,https://api.spotify.com/v1/audio-analysis/71CIvGnyrdlq0edZCrXyRf,269747,4,5947914,269.74667,22050,0.22603,256.17996,-6.561,117.244,0.962,4,0.984,0,0.543,1,0.493,71CIvGnyrdlq0edZCrXyRf
1392,Def Leppard,Mirror Ball - Live & More,Love Bites - Live,31,6iCCvEH7xhkcsFTXnLVLIK,False,0.316,0.802,8,-6.234,1,0.0377,0.00448,4.17e-05,0.918,0.343,131.491,audio_features,6iCCvEH7xhkcsFTXnLVLIK,spotify:track:6iCCvEH7xhkcsFTXnLVLIK,https://api.spotify.com/v1/tracks/6iCCvEH7xhkcsFTXnLVLIK,https://api.spotify.com/v1/audio-analysis/6iCCvEH7xhkcsFTXnLVLIK,448240,4,9883684,448.23965,22050,0.0,448.23962,-6.234,131.491,0.581,4,0.997,8,0.375,1,0.508,6iCCvEH7xhkcsFTXnLVLIK
1393,Def Leppard,The Story So Far: The Best Of Def Leppard (Deluxe),Love Bites - Remastered 2017,25,53K6uKQn2ENlsdFIsjUX4P,False,0.577,0.705,0,-8.788,0,0.0347,0.00471,0.00448,0.0717,0.482,129.777,audio_features,53K6uKQn2ENlsdFIsjUX4P,spotify:track:53K6uKQn2ENlsdFIsjUX4P,https://api.spotify.com/v1/tracks/53K6uKQn2ENlsdFIsjUX4P,https://api.spotify.com/v1/audio-analysis/53K6uKQn2ENlsdFIsjUX4P,347267,4,7657234,347.26685,22050,0.0,329.25897,-8.788,129.777,0.757,4,0.997,0,0.221,0,0.205,53K6uKQn2ENlsdFIsjUX4P
1394,UB40,The Very Best Of,Red Red Wine,72,4uOKFydzAejjSFqYbv1XPt,False,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,audio_features,4uOKFydzAejjSFqYbv1XPt,spotify:track:4uOKFydzAejjSFqYbv1XPt,https://api.spotify.com/v1/tracks/4uOKFydzAejjSFqYbv1XPt,https://api.spotify.com/v1/audio-analysis/4uOKFydzAejjSFqYbv1XPt,183733,4,4051320,183.73334,22050,0.19147,168.98322,-8.53,89.119,0.419,4,0.996,1,0.872,1,0.569,4uOKFydzAejjSFqYbv1XPt
1395,"UB40 featuring Ali, Astro & Mickey",Unplugged,Red Red Wine,47,2w2VYhW71lUiP7MI2CCt8P,False,0.873,0.421,1,-10.685,1,0.0463,0.00166,3.28e-05,0.14,0.888,89.268,audio_features,2w2VYhW71lUiP7MI2CCt8P,spotify:track:2w2VYhW71lUiP7MI2CCt8P,https://api.spotify.com/v1/tracks/2w2VYhW71lUiP7MI2CCt8P,https://api.spotify.com/v1/audio-analysis/2w2VYhW71lUiP7MI2CCt8P,182400,4,4021920,182.4,22050,0.17465,168.69296,-10.685,89.268,0.17,4,0.989,1,0.944,1,0.66,2w2VYhW71lUiP7MI2CCt8P
1396,UB40,Essential,Red Red Wine - Remastered,35,2RXeZrnd3YnEsUPv7ODpUu,False,0.863,0.408,1,-10.558,1,0.0505,0.00334,9.56e-06,0.224,0.819,89.127,audio_features,2RXeZrnd3YnEsUPv7ODpUu,spotify:track:2RXeZrnd3YnEsUPv7ODpUu,https://api.spotify.com/v1/tracks/2RXeZrnd3YnEsUPv7ODpUu,https://api.spotify.com/v1/audio-analysis/2RXeZrnd3YnEsUPv7ODpUu,182547,4,4025154,182.54668,22050,0.39152,169.198,-10.558,89.127,0.488,4,0.985,1,0.879,1,0.585,2RXeZrnd3YnEsUPv7ODpUu
1397,Phil Collins,Love Songs (A Compilation Old and New),A Groovy Kind of Love,66,5OHUTC4EvTbL0DuZQRIGGX,False,0.452,0.306,2,-9.632,1,0.0274,0.235,1.91e-05,0.0989,0.182,144.125,audio_features,5OHUTC4EvTbL0DuZQRIGGX,spotify:track:5OHUTC4EvTbL0DuZQRIGGX,https://api.spotify.com/v1/tracks/5OHUTC4EvTbL0DuZQRIGGX,https://api.spotify.com/v1/audio-analysis/5OHUTC4EvTbL0DuZQRIGGX,210733,4,4646670,210.73334,22050,0.15637,200.58559,-9.632,144.125,0.245,4,0.927,2,0.743,1,0.707,5OHUTC4EvTbL0DuZQRIGGX
1398,Phil Collins,The Singles (Expanded),A Groovy Kind of Love - 2016 Remaster,53,3BSi5qoJGLab7rn7zfmTPA,False,0.456,0.243,2,-12.19,1,0.0286,0.414,4.45e-06,0.116,0.19,144.131,audio_features,3BSi5qoJGLab7rn7zfmTPA,spotify:track:3BSi5qoJGLab7rn7zfmTPA,https://api.spotify.com/v1/tracks/3BSi5qoJGLab7rn7zfmTPA,https://api.spotify.com/v1/audio-analysis/3BSi5qoJGLab7rn7zfmTPA,210347,4,4638144,210.34666,22050,0.1854,200.63202,-12.19,144.131,0.384,4,0.879,2,0.761,1,0.711,3BSi5qoJGLab7rn7zfmTPA
1399,Phil Collins,Serious Hits...Live! (2019 Remaster),A Groovy Kind of Love - Live 1990; 2019 Remaster,36,3GDUInBurDXWZqbvHXb9U3,False,0.274,0.374,2,-9.181,1,0.0331,0.367,0.000109,0.859,0.23,144.524,audio_features,3GDUInBurDXWZqbvHXb9U3,spotify:track:3GDUInBurDXWZqbvHXb9U3,https://api.spotify.com/v1/tracks/3GDUInBurDXWZqbvHXb9U3,https://api.spotify.com/v1/audio-analysis/3GDUInBurDXWZqbvHXb9U3,208600,4,4599630,208.6,22050,0.0,208.6,-9.181,144.524,0.208,4,0.86,2,0.686,1,0.736,3GDUInBurDXWZqbvHXb9U3
1400,Phil Collins,The Singles,A Groovy Kind of Love - 2016 Remaster,28,7jIbME4XbPYCoDjCDaSAP8,False,0.456,0.243,2,-12.19,1,0.0286,0.414,4.45e-06,0.116,0.19,144.131,audio_features,7jIbME4XbPYCoDjCDaSAP8,spotify:track:7jIbME4XbPYCoDjCDaSAP8,https://api.spotify.com/v1/tracks/7jIbME4XbPYCoDjCDaSAP8,https://api.spotify.com/v1/audio-analysis/7jIbME4XbPYCoDjCDaSAP8,210347,4,4638144,210.34666,22050,0.1854,200.63202,-12.19,144.131,0.384,4,0.879,2,0.761,1,0.711,7jIbME4XbPYCoDjCDaSAP8
1401,The Beach Boys,Made In California,Kokomo,70,7B22szTT8omMRmpQw6DMqV,False,0.683,0.575,0,-11.857,1,0.0361,0.00912,0.0,0.125,0.935,115.579,audio_features,7B22szTT8omMRmpQw6DMqV,spotify:track:7B22szTT8omMRmpQw6DMqV,https://api.spotify.com/v1/tracks/7B22szTT8omMRmpQw6DMqV,https://api.spotify.com/v1/audio-analysis/7B22szTT8omMRmpQw6DMqV,217787,4,4802196,217.78667,22050,0.26127,204.12662,-11.857,115.579,0.888,4,0.99,0,0.654,1,0.503,7B22szTT8omMRmpQw6DMqV
1402,The Beach Boys,The Beach Boys With The Royal Philharmonic Orchestra,Kokomo,37,3wgxpFGbgAighXR6eo56nW,False,0.706,0.714,0,-6.819,1,0.0266,0.0939,0.0,0.111,0.803,115.598,audio_features,3wgxpFGbgAighXR6eo56nW,spotify:track:3wgxpFGbgAighXR6eo56nW,https://api.spotify.com/v1/tracks/3wgxpFGbgAighXR6eo56nW,https://api.spotify.com/v1/audio-analysis/3wgxpFGbgAighXR6eo56nW,230856,4,5090381,230.85628,22050,0.18041,220.81596,-6.819,115.598,0.892,4,1.0,0,0.874,1,0.716,3wgxpFGbgAighXR6eo56nW
1403,The Beach Boys,Live - The 50th Anniversary Tour,Kokomo - Live/2012,20,3vCrsQQzWy25qCtpfWFbeY,False,0.694,0.689,0,-8.845,1,0.0315,0.0404,0.0,0.989,0.9,115.996,audio_features,3vCrsQQzWy25qCtpfWFbeY,spotify:track:3vCrsQQzWy25qCtpfWFbeY,https://api.spotify.com/v1/tracks/3vCrsQQzWy25qCtpfWFbeY,https://api.spotify.com/v1/audio-analysis/3vCrsQQzWy25qCtpfWFbeY,240280,4,5298174,240.28,22050,0.0,240.28,-8.845,115.996,0.917,4,1.0,0,0.801,1,0.71,3vCrsQQzWy25qCtpfWFbeY
1404,The Escape Club,Wild. Wild West,"Wild, Wild West",40,3aYeGpHny2PVVDqbyvw7lM,False,0.781,0.814,11,-6.475,0,0.0785,0.0693,0.0,0.2,0.942,139.173,audio_features,3aYeGpHny2PVVDqbyvw7lM,spotify:track:3aYeGpHny2PVVDqbyvw7lM,https://api.spotify.com/v1/tracks/3aYeGpHny2PVVDqbyvw7lM,https://api.spotify.com/v1/audio-analysis/3aYeGpHny2PVVDqbyvw7lM,342840,4,7559622,342.84,22050,0.46168,337.7923,-6.475,139.173,0.891,4,1.0,11,0.764,0,0.628,3aYeGpHny2PVVDqbyvw7lM
1405,Bon Jovi,New Jersey (Deluxe Edition),Bad Medicine,67,72hcFp4tYkd3dbNA9dZ3Pv,False,0.555,0.973,9,-3.804,1,0.035,0.048,0.0,0.0853,0.805,118.642,audio_features,72hcFp4tYkd3dbNA9dZ3Pv,spotify:track:72hcFp4tYkd3dbNA9dZ3Pv,https://api.spotify.com/v1/tracks/72hcFp4tYkd3dbNA9dZ3Pv,https://api.spotify.com/v1/audio-analysis/72hcFp4tYkd3dbNA9dZ3Pv,316707,4,6983382,316.70667,22050,0.0,297.90042,-3.804,118.642,0.79,4,1.0,9,0.55,1,0.523,72hcFp4tYkd3dbNA9dZ3Pv
1406,Bon Jovi,New Jersey,Bad Medicine,37,5rOAMKWl4YF5HSEpGiQ8Y4,False,0.555,0.973,9,-3.804,1,0.035,0.048,0.0,0.0853,0.805,118.642,audio_features,5rOAMKWl4YF5HSEpGiQ8Y4,spotify:track:5rOAMKWl4YF5HSEpGiQ8Y4,https://api.spotify.com/v1/tracks/5rOAMKWl4YF5HSEpGiQ8Y4,https://api.spotify.com/v1/audio-analysis/5rOAMKWl4YF5HSEpGiQ8Y4,316707,4,6983382,316.70667,22050,0.0,297.90042,-3.804,118.642,0.79,4,1.0,9,0.55,1,0.523,5rOAMKWl4YF5HSEpGiQ8Y4
1407,Bon Jovi,Bon Jovi Greatest Hits - The Ultimate Collection (Deluxe),Bad Medicine,37,18qfombm8qykVT2Piq1qS0,False,0.531,0.983,9,-2.142,1,0.037,0.0203,0.0,0.075,0.796,118.66,audio_features,18qfombm8qykVT2Piq1qS0,spotify:track:18qfombm8qykVT2Piq1qS0,https://api.spotify.com/v1/tracks/18qfombm8qykVT2Piq1qS0,https://api.spotify.com/v1/audio-analysis/18qfombm8qykVT2Piq1qS0,316520,4,6979266,316.52,22050,0.0,297.95847,-2.142,118.66,0.837,4,1.0,9,0.526,1,0.511,18qfombm8qykVT2Piq1qS0
1408,Bon Jovi,Cross Road,Bad Medicine,36,7L08wHMHJYK585awji0B1A,False,0.561,0.967,9,-4.566,1,0.0325,0.035,0.0,0.0849,0.846,118.656,audio_features,7L08wHMHJYK585awji0B1A,spotify:track:7L08wHMHJYK585awji0B1A,https://api.spotify.com/v1/tracks/7L08wHMHJYK585awji0B1A,https://api.spotify.com/v1/audio-analysis/7L08wHMHJYK585awji0B1A,316773,4,6984852,316.77332,22050,0.0,297.94684,-4.566,118.656,0.782,4,1.0,9,0.565,1,0.54,7L08wHMHJYK585awji0B1A
1409,Bon Jovi,Bon Jovi Greatest Hits,Bad Medicine,28,6gbxyZwNitstTYwcPLZi1v,False,0.531,0.982,9,-2.129,1,0.0368,0.0206,0.0,0.0807,0.792,118.656,audio_features,6gbxyZwNitstTYwcPLZi1v,spotify:track:6gbxyZwNitstTYwcPLZi1v,https://api.spotify.com/v1/tracks/6gbxyZwNitstTYwcPLZi1v,https://api.spotify.com/v1/audio-analysis/6gbxyZwNitstTYwcPLZi1v,316520,4,6979266,316.52,22050,0.0,297.96426,-2.129,118.656,0.834,4,1.0,9,0.518,1,0.502,6gbxyZwNitstTYwcPLZi1v
