,artist_name,album_name,song_name,popularity,track_id,track_explicit
1088,Let's Hear It for the Boy - Extended Version,Let's Hear It for the Boy (Expanded Edition),Deniece Williams,31,7fumfU3pxvCW4YvUJjg9TA,False
1089,"Let's Hear It for the Boy - From ""Footloose"" Soundtrack",The Best Of Deniece Williams: Gonna Take A Miracle,Deniece Williams,25,4dkPHgfdLiZOrN5NrespoF,False
1090,Let's Hear It for the Boy (Re-Recorded),Let's Hear It for the Boy,Deniece Williams,18,0uyt5dZABRDZZNfUfJaAMy,False
1091,Time After Time,She's So Unusual: A 30th Anniversary Celebration (Deluxe Edition),Cyndi Lauper,69,1Jj6MF0xDOMA3Ut2Z368Bx,False
1092,The Reflex,Greatest,Duran Duran,50,0OsWMTxDjtpmJjX43113oq,False
1093,The Reflex,The Singles 81-85,Duran Duran,33,4DDgVahgRnITUk6Wnu5FWR,False
1094,The Reflex,Decade,Duran Duran,35,51vynPEvlsFKvVS5Jrra1G,False
1095,The Reflex,Greatest,Duran Duran,21,17ebSvfk0UwuXrjCH5HmEN,False
1096,The Reflex,The Reflex,Duran Duran,16,4HEKsKCuIqxgZMSaTaNUh0,False
1097,When Doves Cry,Purple Rain,Prince,70,51H2y6YrNNXcy3dfc3qSbA,False
1098,When Doves Cry - 2015 Paisley Park Remaster,Purple Rain (Deluxe Expanded Edition),Prince,44,5wYgc53ayonbzaDc0o3bAP,False
1099,"When Doves Cry - 7"" Single Edit; 2017 Remaster",Purple Rain (Deluxe Expanded Edition),Prince,41,5aEfPt7OoJhpeeEj5MkXQ4,False
1100,"When Doves Cry - Live in Syracuse, NY, 3/30/85",Prince and The Revolution: Live,Prince,17,1XGb94mvD3n5dLkeTtW73R,False
1101,What's Love Got to Do with It,What's Love Got to Do with It?,Tina Turner,72,4kOfxxnW1ukZdsNbCKY9br,False
1102,What's Love Got to Do with It - 2015 Remaster,Private Dancer (30th Anniversary Issue),Tina Turner,64,3ErsOxqe2RmXkR65wkygDz,False
1103,What's Love Got to Do with It,Simply the Best,Tina Turner,56,6FcQD1qOpqV8NdhY45sKyI,False
1104,What's Love Got to Do with It,Tina!,Tina Turner,48,0PlxkfQrCeE0XMqcjGlzsi,False
1105,Missing You,No Brakes,John Waite,70,1Qrdlkgg9I4J7r3P4kZNwr,False
1106,Caribbean Queen (No More Love on the Run) - Extended Mix,Suddenly (Expanded Edition),Billy Ocean,46,3pfJpM4ZrTAoFVi0uSnybS,False
1107,Wake Me Up Before You Go-Go,Make It Big,Wham!,78,0ikz6tENMONtK6qGkOrU3c,False
1108,Wake Me Up Before You Go-Go,The Final,Wham!,36,7q4CGgjO9YsxSUvvId8iUu,False
1109,Like a Virgin,Like a Virgin (Reissue),Madonna,71,1ZPlNanZsJSPK5h9YZZFbZ,False
1110,Like a Virgin,Celebration (double disc version),Madonna,50,1iaIEmZHrjGzWUmJ9BaFr6,False
1111,Like a Virgin,The Immaculate Collection,Madonna,46,22VWmcVQrYqHT4exHD6mMF,False
1112,Like a Virgin - Extended Dance Remix,Like a Virgin (Reissue),Madonna,38,17WvhmXF06yquUwZjtjHsc,False
1113,"Like a Virgin / Hollywood (feat. Christina Aguilera, Britney Spears & Missy Elliott) - 2003 MTV VMA Performance",Remixed & Revisited,Madonna,47,7H6muD5tyDvb5S2RlqrRUt,False
1114,I Want to Know What Love Is,Feels Like The First Time,Foreigner,51,04OjLvOApQve45B0ISx4XN,False
1115,I Want to Know What Love Is - 2017 Remaster,40,Foreigner,25,52ahDwSaFclHToKBWeZzic,False
1116,I Want to Know What Love Is - 2008 Remaster,No End in Sight: The Very Best of Foreigner (Expanded),Foreigner,23,5iGq82PtwvbKWH8ip6unjf,False
1117,One More Night - 2016 Remaster,No Jacket Required (2016 Remaster),Phil Collins,68,6fkvIT9KFKxO8poBeKfaEf,False
1118,One More Night - 2016 Remaster,No Jacket Required (Deluxe Edition),Phil Collins,47,2RVSPTqyoMg4giwMHc6L0e,False
1119,Crazy for You,Celebration (double disc version),Madonna,62,6B4oVElDIKRNcNUary0WG7,False
1120,Crazy for You - Edit,The Immaculate Collection,Madonna,58,6G7PVlifniapyhDCmWS2VM,False
1121,Crazy for You,Something to Remember,Madonna,45,6iABG3ruJ1ArrulilbVhai,False
1122,Everything She Wants - Remix,"Wham 12"" Mixes",Wham!,43,3kRLA6tLTlFR5ll80NULRE,False
1123,Everything She Wants - Remix,The Final,Wham!,34,1KGY5iWRhJe9Lq3DiHMfav,False
1124,Sussudio - 2016 Remaster,No Jacket Required (2016 Remaster),Phil Collins,66,4qM461TqtpnP4GLRIXwEnW,False
1125,Sussudio - 2016 Remaster,No Jacket Required (Deluxe Edition),Phil Collins,40,765E8MK8PYdkDQilOkEDdD,False
1126,Sussudio - 2016 Remaster,The Singles (Expanded),Phil Collins,38,3YTJxdgzKF1EBfwwykSnXJ,False
1127,Sussudio - 2016 Remaster,The Singles,Phil Collins,34,6RL313g1FMEKmivaJclrXP,False
1128,Sussudio - Live 1990; 2019 Remaster,Serious Hits...Live! (2019 Remaster),Phil Collins,36,6c1vtTOyRcKnjcrjD0zTjl,False
1129,Sussudio - Extended Remix,"12""ers",Phil Collins,35,4eZxIWW9JcaKo0xcKegItn,False
1130,Sussudio - Extended Remix,Remixed Sides,Phil Collins,28,5gZYhypBpnxre8Kvobgv1E,False
1131,Sussudio - Live 1990,No Jacket Required (Deluxe Edition),Phil Collins,22,6yfQbHrBUj4mdIpoSv6A4i,False
1132,Sussudio - Live in Paris 7/21/1998; 2019 Remaster,A Hot Night in Paris (Live; 2019 Remaster),Phil Collins,25,60cej1xktaETUksp8L5INC,False
1133,Medley Mega Mix: Sussudio / Don't Lose My Number / You Can't Hurry Love,Remixed Sides,Phil Collins,24,6T9PbCLYwlLrkBKZ5WKCHU,False
1134,A View to a Kill,Decade,Duran Duran,59,6I4snLrVOrJsLdd43isc27,False
1135,A View to a Kill,Greatest,Duran Duran,49,3O9zeBmAi5JRBMSpIQGx2v,False
1136,A View to a Kill,Greatest,Duran Duran,24,0PW0vuF2LOgoxQL3eCANEQ,False
1137,A View to a Kill,The Singles 81-85,Duran Duran,24,3KBtLX9wMpqlqjnAY6COaq,False
1138,A View to a Kill - Live,"Thanksgiving Tour - The Ultra Chrome, Latex & Steel Tour (Live)",Duran Duran,23,2TAUDaQbdaX6n2K0UzmbFQ,False
1139,"A View to a Kill - Live at Beacon Theater, New York, NY, 31/08/1987","Live at the Beacon Theatre (NYC, 31st August, 1987)",Duran Duran,16,5wgNfFi2kgTUJfKHlABzdb,False
1140,Money for Nothing,Brothers in Arms,Dire Straits,63,4yqtwO7MQIIXqoiRBPHAgR,False
1141,Money for Nothing,Sultans of Swing - the Very Best of Dire Straits,Dire Straits,48,1E8qiEnaCzyiOicYsabbtX,False
1142,Money for Nothing - Live 1992,On the Night,Dire Straits,25,2sgWEB7KK9ZUuv2pgOWLTB,False
1143,Money for Nothing,The Best of - Private Investigations,Dire Straits & Mark Knopfler,20,4HkQDaiwVdS5c7wYMWrEVh,False
1144,Take On Me - MTV Unplugged,MTV Unplugged - Summer Solstice,a-ha,60,7htt7UuxHL5wneOcMWJP5E,False
1145,Take On Me - 2017 Acoustic,Take On Me (2017 Acoustic),a-ha,61,6NK9sI0Lnsiwn6I0MbWWxn,False
1146,Saving All My Love for You,Whitney Houston,Whitney Houston,65,1lx8ddGT5wCD6W2xmLeRKG,False
1147,Saving All My Love for You,Whitney Houston (The Deluxe Anniversary Edition),Whitney Houston,51,2KtQEHv44Y1US0iaJ41pRA,False
1148,Saving All My Love for You,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,38,0VUEeysnHl7ZV8vtUEMtIf,False
1149,Saving All My Love for You,Whitney The Greatest Hits,Whitney Houston,30,6uzdt1hQ9KcqEZ3y5Qo0gS,False
1150,Saving All My Love for You,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,15,4vBinGrdhiyXTmUjrXuSaO,False
1151,Part-Time Lover,In Square Circle,Stevie Wonder,67,0Dm43YLUlGdePpSbI1ct8h,False
1152,Part-Time Lover - Single Version,The Definitive Collection,Stevie Wonder,55,798bKohvGZenetnHsKzUC6,False
1153,Part-Time Lover,At The Close Of A Century,Stevie Wonder,45,7fjcn8o8kZuPBW2WvFxXVQ,False
1154,Part-Time Lover,The Definitive Collection,Stevie Wonder,34,5EC2aCe4SHXEBBSsJpdYwt,False
1155,Part-Time Lover,Number 1's,Stevie Wonder,25,0XiY6qAJA5lii7qiP7nWkG,False
1156,Original Miami Vice Theme,Miami Vice: Special Edition,Jan Hammer,37,4UvPSeI6KQzuC5pa3i6uql,False
1157,Miami Vice Theme (XL Mix),Miami Vice: Special Edition,Jan Hammer,28,6gb79PJaaKPGzgJdlYATiq,False
1158,We Built This City,Knee Deep In The Hoopla,Starship,75,6OnfBiiSc9RGKiBKKtZXgQ,False
1159,We Built This City,Starship Enterprise: The Best Of Jefferson Starship And Starship,Jefferson Starship,23,52nrUTQHMe4uxzjDICaD4H,False
1160,We Built This City,Greatest Hits (Ten Years And Change 1979-1991),Starship,20,0DYaUucFNAbjEazLh3KDzH,False
1161,Broken Wings,Welcome To The Real World,Mr. Mister,69,78FHUZRbFDCG6VkRAQdFLm,False
1162,Broken Wings - Single Version,The Best of Mr. Mister,Mr. Mister,56,41CUuaX52fZjRzzCK0rkkh,False
1163,"Say You, Say Me",Dancing On The Ceiling (Expanded Edition),Lionel Richie,69,17CPezzLWzvGfpZW6X8XT0,False
1164,How Will I Know,How Will I Know,Whitney Houston,68,79wbJeLkXOlJh4AzaWCWfL,False
1165,How Will I Know - Oliver Nelson Remix,How Will I Know (Oliver Nelson Remix),Whitney Houston,38,6dDLIw9rqi89CKnVnMbltV,False
1166,How Will I Know - Junior Vasquez Club Mix Radio Edit,Whitney The Greatest Hits,Whitney Houston,35,2LtjgykFxoF7Khi0TNVJfy,False
1167,How Will I Know,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,37,5kuzyUm07YsbAWp6ydkIdp,False
1168,Kyrie - Single Version,The Best of Mr. Mister,Mr. Mister,58,5BXj1QDRU77J1ngVavG1tI,False
1169,These Dreams - Remastered 2000,Greatest Hits 1985-1995,Heart,54,521WSlpe1Pisn7BcEoefp2,False
1170,These Dreams - Live,Alive in Seattle (Live),Heart,26,6QbgUoSu1JAg8YnqTAL7Wb,False
1171,Rock Me Amadeus - The American Extended,Rock Me Amadeus 30th Anniversary,Falco,48,5SjPfAiNn5rqPkQNcglgVR,False
1172,Rock Me Amadeus - The Gold Mix,Falco 3 25th Anniversary Edition,Falco,45,4pEXlAqaJXQUKDteKRLun9,False
1173,Rock Me Amadeus - The Gold Mix,Greatest Hits,Falco,31,7tGOxq2rtohwKQml0YVF9d,False
1174,Rock Me Amadeus - The American Edit,Exquisite,Falco,34,69womHwdCZ4DDn8b7dxTaq,False
1175,Rock Me Amadeus - Salieri Mix,Rock Me Amadeus 30th Anniversary,Falco,35,25bpNQ8AV2BMvWEIpjEOWo,False
1176,Rock Me Amadeus - The American Edit,Rock Me Amadeus 30th Anniversary,Falco,26,4k1V4x3xgOFlvR1lt6WYh1,False
1177,Rock Me Amadeus - Canadian Version,Rock Me Amadeus 30th Anniversary,Falco,31,6LcGXBSgjZev8Jk9BCi5mK,False
1178,Rock Me Amadeus - Canadian/American '86 Mix,Rock Me Amadeus 30th Anniversary,Falco,27,0ysV0qE6KJPOaE2wxB0RJP,False
1179,Rock Me Amadeus - The Gold Mix,Falco 3 25th Anniversary Edition,Falco,43,0wbdaBHi8t5e7EqXV88nka,False
1180,Rock Me Amadeus - The Gold Mix,Rock Me Amadeus 30th Anniversary,Falco,30,61KSXW8r9oI1hPHv9Jx1tL,False
1181,West End Girls - 2001 Remaster,Please,Pet Shop Boys,68,2yzPBlE5UXK2sqvnNM9QQ0,False
1182,West End Girls - 2018 Remaster,Please: Further Listening 1984 - 1986 (2018 Remaster),Pet Shop Boys,46,2Di0qFNb7ATroCGB3q0Ka7,False
1183,West End Girls - 2001 Remaster,PopArt: The Hits,Pet Shop Boys,33,3aQ06wb25CWisjA91kqgB4,False
1184,West End Girls - Disco Mix,Disco,Pet Shop Boys,37,56JlUxlgZS1ZFgjopdgdBt,False
1185,West End Girls - Dance Mix; 2018 Remaster,Please: Further Listening 1984 - 1986 (2018 Remaster),Pet Shop Boys,28,6AvL8uyGLjJ12axQOej5UL,False
1186,West End Girls - Dance Mix,Essential Pet Shop Boys,Pet Shop Boys,13,68dVucauDMT1iSfZe3jorq,False
1187,West End Girls - Grum Remix,Together,Pet Shop Boys,21,1o7cFXvIpaaQT1FUmjjILg,False
1188,"West End Girls - Live at the O2 Arena, London - 21 December 2009","Pandemonium (Live at the O2 Arena, London - 21 December 2009)",Pet Shop Boys,30,4nKfwUyunCQQEp0ljZ2H0I,False
1189,"West End Girls - Live at The Royal Opera House, 2018","Inner Sanctum (Live at the Royal Opera House, 2018)",Pet Shop Boys,23,1lufuhFskYFLL2d6LDc9JW,False
1190,Greatest Love of All,Whitney The Greatest Hits,Whitney Houston,31,1tFGMcQFCD5T2irGZ6F5Oz,False
1191,Greatest Love of All - Live from That's What Friends Are For: Arista Records 15th Anniversary Concert,Whitney Houston Live: Her Greatest Performances,Whitney Houston,35,1zHSvq6WdZHdG85ugbGsVj,False
1192,Greatest Love of All - Junior Vasquez Mix,Whitney The Greatest Hits,Whitney Houston,28,1jxC3rmFwRFwkAQNSyZmwA,False
1193,Greatest Love of All,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,34,76XOjja7aQJzAqSA6IDOz6,False
1194,Live to Tell,True Blue (Reissue),Madonna,58,095MMFhB9qxPx2VsmvjnUs,False
1195,Live to Tell,The Immaculate Collection,Madonna,44,4osrEm2iY3QcTUcQuFUtfW,False
1196,Live to Tell,Celebration (double disc version),Madonna,41,0OjKjWYMF8nrcHX8kj8D45,False
1197,Live to Tell,True Blue (35th Anniversary Edition),Madonna,39,7j1vEL4ktPrAw74QcJrtq5,False
1198,Live to Tell,Something to Remember,Madonna,34,4jV0e7eqsxFUAZA92SITMz,False
1199,Live to Tell - Instrumental,True Blue (35th Anniversary Edition),Madonna,35,1PmRWXH2MtudoiITbkG2Qc,False
1200,Holding Back the Years - Live at Sydney Opera House,Farewell: Live in Concert at Sydney Opera House,Simply Red,39,6PYneobcmWriSCAHZia2pT,False
1201,"Holding Back the Years - Live at Ziggo Dome, Amsterdam","Symphonica in Rosso (Live at Ziggo Dome, Amsterdam)",Simply Red,30,6bwiYl3YQOzxzyijNEopIZ,False
1202,Holding Back the Years - Live at the Royal Albert Hall,Stay: Live at the Royal Albert Hall,Simply Red,23,6UgNvvIfgAMd7DOFRXQcPZ,False
1203,Invisible Touch - 2007 Remaster,Invisible Touch,Genesis,63,0xpBr84T3FTm9j4D1MdPtk,False
1204,Invisible Touch,Invisible Touch,Genesis,39,5U2Rh2FbVEHN3YSizwQwJM,False
1205,Invisible Touch - 2007 Remaster,R-Kive,Genesis,24,6PDODhJIxvuHw7l9gTpgRM,False
1206,Invisible Touch,Turn It on Again: The Hits,Genesis,20,2ivQ7hAOUrVjpTaVl1l9SG,False
1207,Invisible Touch - Live,"Live - The Way We Walk, Volume One: The Shorts",Genesis,20,3MjgpUwiqCbSzcBYMMxL82,False
1208,Invisible Touch - Platinum Collection Version,Platinum Collection,Genesis,19,57DxudtiNduPPh0uFRdMd5,False
1209,"Invisible Touch - Live in Rome, 2007","Live Over Europe, 2007",Genesis,20,5DTiGyxtIz5SOfvL1jts0e,False
1210,Invisible Touch - 2007 Remaster,Turn It on Again: The Hits (The Tour Edition),Genesis,17,4wliHvmbY8U2z1iO0bRvCf,False
1211,Invisible Touch - Single Version,Invisible Touch / The Last Domino,Genesis,8,3vRnsVnMnMjDDKVBYy0Bwl,False
1212,Sledgehammer - 2012 Remaster,So (25th Anniversary Deluxe Edition),Peter Gabriel,56,4AUS8KNz7zX8XFu9L38GT0,False
1213,Sledgehammer - 2012 Remaster,So (2012 Remastered),Peter Gabriel,27,5dMaenJNgv1PPp8tSV3PN1,False
1214,Glory of Love,Solitude / Solitaire,Peter Cetera,71,1eyq8cjUQ2daFthW2PC2GM,False
1215,Papa Don't Preach,True Blue (Reissue),Madonna,65,6A8OnjnpShshNpcqWtZRjr,False
1216,Papa Don't Preach,Celebration (double disc version),Madonna,47,0Oa9Qtd0FuhcmLi3sWTF9F,False
1217,Papa Don't Preach,The Immaculate Collection,Madonna,42,7u4YYDqgqEu7etjfwWy3u8,False
1218,Papa Don't Preach,True Blue (35th Anniversary Edition),Madonna,41,14hFngJ7gpBxIiiJ2hXofL,False
1219,Papa Don't Preach - Extended Remix,True Blue (35th Anniversary Edition),Madonna,38,1ugEuNHG4fpG7IV7AulAEN,False
1220,Papa Don't Preach,Celebration (Bonus Track Version),Madonna,17,0cab3HDZNzfQ0IC9ltJsIM,False
1221,Papa Don't Preach - MDNA World Tour / Live 2012,MDNA World Tour,Madonna,30,3Xxruj2p3PpAJRBSeZRsmg,False
1222,Papa Don't Preach,Celebration,Madonna,22,6LTgCqrspcfHjOpl8OJukA,False
1223,Higher Love,Back In The High Life,Steve Winwood,66,4ZExvJvQXPEeYzGU0N3THi,False
1224,Higher Love,Revolutions: The Very Best Of Steve Winwood,Steve Winwood,31,05zVpfGL1QJDBpSULS8llJ,False
1225,Venus,True Confessions (Collector's Edition),Bananarama,66,4XX1pFUkQOZTYp6Hb6a6Ae,False
1226,Take My Breath Away (as heard in Top Gun) (Re-Recorded / Remastered),Take My Breath Away (as heard in Top Gun) (Re-Recorded / Remastered),Berlin,68,28ZCSdsVrt0BCaBhRI0HXq,False
1227,Take My Breath Away,Take My Breath Away,Berlin,63,1hZJcuz9iMoz6tLkFlIaUy,False
1228,True Colors,True Colors,Cyndi Lauper,69,2A6yzRGMgSQCUapR2ptm6A,False
1229,Amanda,Third Stage,Boston,64,4gpext9x0CbdD9NWaa4nDj,False
1230,Walk Like an Egyptian,The Essential Bangles,The Bangles,63,1Jwc3ODLQxtbnS8M9TflSP,False
1231,Walk Like an Egyptian,Different Light (Expanded Edition),The Bangles,54,5L6HNuXN71bfeuKXYtRasF,False
1232,Walk Like an Egyptian,Different Light,The Bangles,27,4WoM3V2Vje4Qa2MNwkr7gK,False
1233,Walk Like an Egyptian,Greatest Hits,The Bangles,27,5kT8VYnuLoZ5SZmrEvxNoY,False
1234,Walk Like an Egyptian,Super Hits,The Bangles,27,2MXwoOsY6z1z5bcPGe3UcP,False
1235,Walk Like an Egyptian - Dub Mix,Different Light (Expanded Edition),The Bangles,10,4e03a4NOrRB8vPudNzb2GE,False
1236,Shake You Down,Super Hits,Gregory Abbott,17,5lJzl5YSegWwhAxdlkHSy8,False
1237,Open Your Heart,Celebration (double disc version),Madonna,53,3kme5Qos8h04yrKxsgur79,False
1238,Open Your Heart,The Immaculate Collection,Madonna,42,1AMZVcZvuPKqxm822W8PGV,False
1239,Open Your Heart - Extended Version,True Blue (35th Anniversary Edition),Madonna,43,5BxtOiYxMqK8LEuOXgxpIC,False
1240,Open Your Heart,True Blue (35th Anniversary Edition),Madonna,40,207xjOnbOovZCmVL5YmZUs,False
1241,Open Your Heart - Dub,True Blue (35th Anniversary Edition),Madonna,38,4bYIaITkA7eACMg2BXu3H7,False
1242,Lean on Me - Rerecorded,Greatest Hits (Rerecorded),Club Nouveau,41,3Xc9bjr5C5xQBi7g535otV,False
1243,Nothing's Gonna Stop Us Now,No Protection,Starship,75,3X7uFMzJrEE0sxn62qd8Ch,False
1244,You Keep Me Hangin' On,Never Say Never,Kim Wilde,35,37TmAdHOXJwrhbq84v4nN5,False
1245,I Wanna Dance with Somebody (Who Loves Me),Whitney,Whitney Houston,80,2tUBqZG2AbRi7Q0BIrVrEj,False
1246,I Wanna Dance with Somebody (Who Loves Me),I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,44,084rSHN2xIfUrwShDgzk1Q,False
1247,Alone,Bad Animals,Heart,73,54b8qPFqYqIndfdxiLApea,False
1248,Shakedown,Greatest Hits 2,Bob Seger,50,303oOLP2Jf6M4rke52qItM,False
1249,Shakedown - Live,Shakedown (Live),Bob Seger,35,0mPsLXBPGiP4iCwEm35Xg7,False
1250,I Still Haven't Found What I'm Looking For,The Joshua Tree (Super Deluxe),U2,75,6wpGqhRvJGNNXwWlPmkMyO,False
1251,I Still Haven't Found What I'm Looking For - Remastered 2007,The Joshua Tree,U2,57,3MRQ3CSjoiV1HFil8ykM9M,False
1252,I Still Haven't Found What I'm Looking For,The Best Of 1980 - 1990,U2,48,6DYkUnYPg4Q1jRzCOzqwmP,False
1253,I Still Haven't Found What I'm Looking For - Live - Rattle & Hum Version,Rattle And Hum,U2,46,2yRJduHjhAu85Y3dO5Ftz6,False
1254,I Still Haven't Found What I'm Looking For,U218 Singles,U2,36,49Nm3tdtTOZ0nwGDGcqK5w,False
1255,I Still Haven't Found What I'm Looking For,The Joshua Tree (Deluxe),U2,30,4GW8K6bDiiJGEgGP2xswbm,False
1256,I Still Haven't Found What I'm Looking For,U218 Singles (Deluxe Version),U2,30,4yFtA0RDkhEghAdSpjOP5u,False
1257,Who's That Girl,Who's That Girl Soundtrack,Madonna,54,3G0NNqwQ1sqRpySr6soHlH,False
1258,Who's That Girl,Celebration (double disc version),Madonna,39,16cb7NuPz7j0BrQGXKo3zd,False
1259,Who's That Girl,Celebration (Bonus Track Version),Madonna,12,31CTQaykhUz7cPvbUC2kxC,False
1260,La Bamba,La Bamba / Charlena,Los Lobos,64,0uMMLry3hzWGn3q3loqMkm,False
1261,La Bamba,Just Another Band From East L.A.: A Collection,Los Lobos,57,6uU5OBhGUE1ngSKDj4wtoq,False
1262,Here I Go Again - 2018 Remaster,Whitesnake (2018 Remaster),Whitesnake,64,1qOU8KzFifXE9YrgjVwYvc,False
1263,Here I Go Again - Radio Mix,Whitesnake (30th Anniversary Super Deluxe Edition),Whitesnake,52,6m8FEpCFkSrzhH1W3R2yKU,False
1264,Here I Go Again - 1987 Version; 2017 Remaster,Whitesnake (30th Anniversary Super Deluxe Edition),Whitesnake,39,6e5QLlTaBHxMhUDd8E19vs,False
1265,I Think We're Alone Now,Tiffany,Tiffany,68,4uvjOKsp7mSjrDhWdkLPBY,False
1266,I Think We're Alone Now - Re-Recorded,I Think We're Alone Now (Re-Recorded),Tiffany,29,2OYqYJrEBxUGYlo1NYVGqy,False
1267,Mony Mony,The Very Best Of Billy Idol: Idolize Yourself,Billy Idol,59,3GfGTJ2xzC0rqKgdjNJLOC,False
1268,Mony Mony,Best Of Billy Idol: Idolize Yourself,Billy Idol,33,0i2C9ZggFjmq9ucn4fD01i,False
1269,Mony Mony,Greatest Hits,Billy Idol,35,2e5JOKR3sRfhYONhzTQDAx,False
1270,Mony Mony - Live,Mony Mony,Billy Idol,35,34g39urr0UaTMVltUI9jp4,False
1271,Mony Mony - Idol/Stevens Remix,Vital Idol: Revitalized,Billy Idol,23,6Yqs5VzjjNIsdYpbLeu5Wn,True
1272,Mony Mony - Live in Council Bluffs,BFI LIVE!,Billy Idol,21,5IWxCDOFZatg3mrzT3pDV1,False
1273,Faith - Remastered,Faith,George Michael,73,0HEmnAUT8PHznIAAmVXqFJ,False
1274,So Emotional - David Morales Mix,Whitney The Greatest Hits,Whitney Houston,28,1js4N0g4tp66qvD2RNR3Bm,False
1275,So Emotional,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,28,7IVDmywksaRgdLSzEgsUJk,False
1276,The Way You Make Me Feel - Single Version,The Essential Michael Jackson,Michael Jackson,56,7KFThZQCAcj8JXdPRtdrXE,False
1277,The Way You Make Me Feel,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Michael Jackson,57,541jTq3SOEELKvcfA0jHI0,False
1278,The Way You Make Me Feel,Number Ones,Michael Jackson,39,4KuUjDtpMTBv55FzbcOW38,False
1279,The Way You Make Me Feel - Remastered Version,Michael Jackson's This Is It,Michael Jackson,40,2MktNn429Sn1p4FjZjOM39,False
1280,Need You Tonight - Single Edit,The Best of INXS,INXS,23,0rrXzqamCeLJXdum4kE4jM,False
1281,"Seasons Change - 7"" Version",Greatest Hits,Exposé,36,0f24hVOA4gLM8imuvoQ0Uh,False
1282,Father Figure,Ladies And Gentlemen... The Best Of George Michael,George Michael,49,0SCk8WpBKSvK6QkSyixRAY,False
1283,Father Figure - Live,Listen Without Prejudice / MTV Unplugged (Deluxe),George Michael,44,0BEtL2dM2M0r407t1pSQyV,False
1284,Father Figure - Remastered,Ladies & Gentlemen,George Michael,39,6eL7t6s1AL4l982wfAU8pv,False
1285,Father Figure - Remastered,Twenty Five,George Michael,28,5Zz0joGp951TOaD78qtXTi,False
1286,Never Gonna Give You Up,The Best of Me,Rick Astley,35,6VPOVkex1tTqsMlMyH8Ebf,False
1287,Man in the Mirror,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Michael Jackson,64,2u2udGmop1z67EPpr91km7,False
1288,Man in the Mirror - Remastered Version,Michael Jackson's This Is It,Michael Jackson,50,1nl09AjkuO7BBRF3BFAPsC,False
1289,Man in the Mirror,The Essential Michael Jackson,Michael Jackson,40,2M7y4xDWT67Lf0JE9mrz1R,False
1290,Man in the Mirror - 2003 Edit,Number Ones,Michael Jackson,37,3mK75eGdaeLXxX7P1OzWLK,False
1291,"Get Outta My Dreams, Get into My Car",Tear Down These Walls,Billy Ocean,58,0pBhA8yQ5FUKyQG13x2Qmh,False
1292,Where Do Broken Hearts Go,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,36,4ZSSYEQTn4fWlXzLXgWadE,False
1293,Where Do Broken Hearts Go,Whitney The Greatest Hits,Whitney Houston,28,4nwd2pydGCACoemwUXyvHX,False
1294,Where Do Broken Hearts Go,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,13,5SHFEfK5Nh4AOQ9C0MI9Vu,False
1295,One More Try,Ladies And Gentlemen... The Best Of George Michael,George Michael,51,4tcRxE0u4DESAjidCNYD2i,False
1296,One More Try - Remastered 2006,Twenty Five,George Michael,36,3KIHBj6JUxJqIfDWRz9XQ9,False
1297,One More Try - Remastered,George Michael & Wham! Last Christmas: The Original Motion Picture Soundtrack,George Michael,33,7L3aAA6y39KWZ0Xt7Go9H9,False
1298,One More Try - Remastered,Ladies & Gentlemen,George Michael,36,6pqgDfMblvQPHEZpbU3yTT,False
1299,Foolish Beat,Greatest Hits,Debbie Gibson,40,0Go8viycTQ8NVhEjTqoVlm,False
1300,Foolish Beat,Lost In Your Eyes,Debbie Gibson,16,6YtmkWf9R8CEmhWngX4iaS,False
1301,Foolish Beat,The Studio Album Collection 1987-1993,Debbie Gibson,15,4T5VHtpZPR4510ChSefCc3,False
1302,Dirty Diana - 2012 Remaster,Scream,Michael Jackson,62,4FC7GMnGwYeAjuvC83Srbs,False
1303,Dirty Diana,Number Ones,Michael Jackson,57,6JZYMxvcoeLD4IifJPvDux,False
1304,Dirty Diana,The Essential Michael Jackson,Michael Jackson,36,5sqPn6Z32jbyYI59O8D9lg,False
1305,The Flame,Lap Of Luxury,Cheap Trick,65,528CAH5pTLq86oZ52fHifA,False
1306,The Flame - Single Version,"The Epic Archive, Vol. 3 (1984-1992)",Cheap Trick,48,1pKubpcbRCOLY4wbvSDqzt,False
1307,Hold On to the Nights,Stories To Tell,Richard Marx,19,2deg8EOIWnURjOY4EVNIkT,False
1308,Hold On to the Nights - 2021 - Remaster,Stories To Tell: Greatest Hits and More,Richard Marx,11,4xwbdgWQSQRDxz19sfO04X,False
1309,Hold On to the Nights,Inside My Head,Richard Marx,5,1GcN7D2fvkkDLRpsoJ2iBK,False
1310,Roll With It,Roll With It,Steve Winwood,54,2QlPByrmEO9XciNBXCrawR,False
