,artist_name,album_name,song_name,popularity,track_id,track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
769,Afternoon Delight,Starland Vocal Band,Starland Vocal Band,58,1pBAsoHy7eN9aeVCTAiKua,False,0.486,0.443,5,-11.728,1,0.0301,0.492,0.0,0.101,0.785,147.206,audio_features,1pBAsoHy7eN9aeVCTAiKua,spotify:track:1pBAsoHy7eN9aeVCTAiKua,https://api.spotify.com/v1/tracks/1pBAsoHy7eN9aeVCTAiKua,https://api.spotify.com/v1/audio-analysis/1pBAsoHy7eN9aeVCTAiKua,193040,4
770,Kiss and Say Goodbye,The Manhattans (Expanded Version),The Manhattans,59,0rHiGIRASJq8snJGFJMpnI,False,0.645,0.42,10,-10.09,1,0.0624,0.555,0.0,0.125,0.583,129.084,audio_features,0rHiGIRASJq8snJGFJMpnI,spotify:track:0rHiGIRASJq8snJGFJMpnI,https://api.spotify.com/v1/tracks/0rHiGIRASJq8snJGFJMpnI,https://api.spotify.com/v1/audio-analysis/0rHiGIRASJq8snJGFJMpnI,266733,4
771,Kiss and Say Goodbye,The Best Of The Manhattans: Kiss And Say Goodbye,The Manhattans,46,4GBq8IPJieQyxwpHfLCxAx,False,0.587,0.376,10,-13.52,1,0.0634,0.399,2.8e-06,0.156,0.655,129.199,audio_features,4GBq8IPJieQyxwpHfLCxAx,spotify:track:4GBq8IPJieQyxwpHfLCxAx,https://api.spotify.com/v1/tracks/4GBq8IPJieQyxwpHfLCxAx,https://api.spotify.com/v1/audio-analysis/4GBq8IPJieQyxwpHfLCxAx,265627,4
772,Kiss and Say Goodbye,Love Songs,The Manhattans,35,3xCy2d2yP0ChZrOUB2Gwnr,False,0.648,0.368,10,-11.116,1,0.0594,0.556,1.26e-05,0.167,0.558,129.102,audio_features,3xCy2d2yP0ChZrOUB2Gwnr,spotify:track:3xCy2d2yP0ChZrOUB2Gwnr,https://api.spotify.com/v1/tracks/3xCy2d2yP0ChZrOUB2Gwnr,https://api.spotify.com/v1/audio-analysis/3xCy2d2yP0ChZrOUB2Gwnr,266800,4
773,Kiss and Say Goodbye - X-Rated Version,The Essential Manhattans,The Manhattans,18,1446TlfTZUpJjIcvA761mK,False,0.602,0.397,10,-12.445,1,0.0597,0.181,6.02e-06,0.117,0.586,129.506,audio_features,1446TlfTZUpJjIcvA761mK,spotify:track:1446TlfTZUpJjIcvA761mK,https://api.spotify.com/v1/tracks/1446TlfTZUpJjIcvA761mK,https://api.spotify.com/v1/audio-analysis/1446TlfTZUpJjIcvA761mK,265360,4
774,"You Should Be Dancing - Edit / From ""Saturday Night Fever"" Soundtrack",Children Of The World,Bee Gees,67,2xiOdusRnZezQok1RgLNeS,False,0.681,0.716,0,-10.911,1,0.0333,0.0182,0.17,0.337,0.963,123.009,audio_features,2xiOdusRnZezQok1RgLNeS,spotify:track:2xiOdusRnZezQok1RgLNeS,https://api.spotify.com/v1/tracks/2xiOdusRnZezQok1RgLNeS,https://api.spotify.com/v1/audio-analysis/2xiOdusRnZezQok1RgLNeS,256493,4
775,You Should Be Dancing,The Ultimate Bee Gees,Bee Gees,55,4T5Y25pWs2pVZVcFIqFuf8,False,0.704,0.852,0,-6.521,1,0.0302,0.0283,0.352,0.625,0.96,122.969,audio_features,4T5Y25pWs2pVZVcFIqFuf8,spotify:track:4T5Y25pWs2pVZVcFIqFuf8,https://api.spotify.com/v1/tracks/4T5Y25pWs2pVZVcFIqFuf8,https://api.spotify.com/v1/audio-analysis/4T5Y25pWs2pVZVcFIqFuf8,256453,4
776,You Should Be Dancing - Full Version,How Can You Mend A Broken Heart,Bee Gees,40,69skbcIXeog4ZQLo5GYZBO,False,0.682,0.679,0,-13.106,1,0.0357,0.00516,0.626,0.105,0.964,123.687,audio_features,69skbcIXeog4ZQLo5GYZBO,spotify:track:69skbcIXeog4ZQLo5GYZBO,https://api.spotify.com/v1/tracks/69skbcIXeog4ZQLo5GYZBO,https://api.spotify.com/v1/audio-analysis/69skbcIXeog4ZQLo5GYZBO,285000,4
777,You Should Be Dancing,Greatest,Bee Gees,38,6BOTFSBXEc7rk8MwAWC5cI,False,0.698,0.857,0,-6.38,1,0.0304,0.0247,0.547,0.63,0.961,122.966,audio_features,6BOTFSBXEc7rk8MwAWC5cI,spotify:track:6BOTFSBXEc7rk8MwAWC5cI,https://api.spotify.com/v1/tracks/6BOTFSBXEc7rk8MwAWC5cI,https://api.spotify.com/v1/audio-analysis/6BOTFSBXEc7rk8MwAWC5cI,257480,4
778,Intro - You Should Be Dancing / Alone - Live - At The MGM Grand,One Night Only,Bee Gees,41,5w2TGBYS9kotRyHWqWxo4R,False,0.371,0.841,2,-7.965,1,0.0539,0.0159,0.00013,0.925,0.487,109.968,audio_features,5w2TGBYS9kotRyHWqWxo4R,spotify:track:5w2TGBYS9kotRyHWqWxo4R,https://api.spotify.com/v1/tracks/5w2TGBYS9kotRyHWqWxo4R,https://api.spotify.com/v1/audio-analysis/5w2TGBYS9kotRyHWqWxo4R,344160,4
779,You Should Be Dancing - Live At The MGM Grand,One Night Only,Bee Gees,38,08NYrdHBmtAxUsDWO7np04,False,0.562,0.98,7,-5.172,1,0.0502,0.00966,0.00355,0.954,0.559,128.003,audio_features,08NYrdHBmtAxUsDWO7np04,spotify:track:08NYrdHBmtAxUsDWO7np04,https://api.spotify.com/v1/tracks/08NYrdHBmtAxUsDWO7np04,https://api.spotify.com/v1/audio-analysis/08NYrdHBmtAxUsDWO7np04,251867,4
780,You Should Be Dancing,Timeless - The All-Time Greatest Hits,Bee Gees,27,3YUY3UPZ3RPrHs6aBgru0S,False,0.699,0.86,0,-5.895,1,0.0309,0.0175,0.321,0.521,0.962,122.975,audio_features,3YUY3UPZ3RPrHs6aBgru0S,spotify:track:3YUY3UPZ3RPrHs6aBgru0S,https://api.spotify.com/v1/tracks/3YUY3UPZ3RPrHs6aBgru0S,https://api.spotify.com/v1/audio-analysis/3YUY3UPZ3RPrHs6aBgru0S,257413,4
781,You Should Be Dancing - Jason Bentley/Philip Steir Remix,Greatest,Bee Gees,29,3WVlhsMbNYIRernuTvy4Du,False,0.657,0.799,7,-8.036,1,0.0456,4.13e-05,0.889,0.0806,0.575,123.0,audio_features,3WVlhsMbNYIRernuTvy4Du,spotify:track:3WVlhsMbNYIRernuTvy4Du,https://api.spotify.com/v1/tracks/3WVlhsMbNYIRernuTvy4Du,https://api.spotify.com/v1/audio-analysis/3WVlhsMbNYIRernuTvy4Du,288120,4
782,You Should Be Dancing - Full Version,Bee Gees: 1976 - 1979,Bee Gees,24,3UKLSUrdZQnZGs2JWW6dOZ,False,0.682,0.679,0,-13.106,1,0.0357,0.00516,0.626,0.105,0.964,123.687,audio_features,3UKLSUrdZQnZGs2JWW6dOZ,spotify:track:3UKLSUrdZQnZGs2JWW6dOZ,https://api.spotify.com/v1/tracks/3UKLSUrdZQnZGs2JWW6dOZ,https://api.spotify.com/v1/audio-analysis/3UKLSUrdZQnZGs2JWW6dOZ,285000,4
783,"You Should Be Dancing - Live At The Forum, Los Angeles, 1976",Here At Last… Bee Gees …Live,Bee Gees,25,4OYBEZrlFihPRbuIha7hDl,False,0.604,0.784,0,-14.078,1,0.0369,0.0671,0.744,0.972,0.616,129.681,audio_features,4OYBEZrlFihPRbuIha7hDl,spotify:track:4OYBEZrlFihPRbuIha7hDl,https://api.spotify.com/v1/tracks/4OYBEZrlFihPRbuIha7hDl,https://api.spotify.com/v1/audio-analysis/4OYBEZrlFihPRbuIha7hDl,562307,4
784,You Should Be Dancing,The Record - Their Greatest Hits,Bee Gees,22,5y4trSMQ8LukXEzUHw7GZx,False,0.693,0.882,0,-5.697,1,0.0301,0.0104,0.354,0.202,0.962,123.033,audio_features,5y4trSMQ8LukXEzUHw7GZx,spotify:track:5y4trSMQ8LukXEzUHw7GZx,https://api.spotify.com/v1/tracks/5y4trSMQ8LukXEzUHw7GZx,https://api.spotify.com/v1/audio-analysis/5y4trSMQ8LukXEzUHw7GZx,255827,4
785,"You Should Be Dancing - Edit / From ""Saturday Night Fever"" Soundtrack",Number Ones,Bee Gees,19,4HACG9UYTF8lMaToEnnXpB,False,0.691,0.884,0,-5.703,1,0.0298,0.011,0.238,0.27,0.959,123.046,audio_features,4HACG9UYTF8lMaToEnnXpB,spotify:track:4HACG9UYTF8lMaToEnnXpB,https://api.spotify.com/v1/tracks/4HACG9UYTF8lMaToEnnXpB,https://api.spotify.com/v1/audio-analysis/4HACG9UYTF8lMaToEnnXpB,257400,4
786,Play That Funky Music,Wild Cherry,Wild Cherry,69,5uuJruktM9fMdN9Va0DUMl,False,0.814,0.672,9,-12.068,1,0.0619,0.0435,0.0,0.061,0.933,109.394,audio_features,5uuJruktM9fMdN9Va0DUMl,spotify:track:5uuJruktM9fMdN9Va0DUMl,https://api.spotify.com/v1/tracks/5uuJruktM9fMdN9Va0DUMl,https://api.spotify.com/v1/audio-analysis/5uuJruktM9fMdN9Va0DUMl,300000,4
787,Play That Funky Music,Super Hits,Wild Cherry,32,1bYBLZUHKK0m93qZ4cMWJC,False,0.822,0.87,9,-6.257,1,0.0592,0.124,0.0,0.045,0.901,109.174,audio_features,1bYBLZUHKK0m93qZ4cMWJC,spotify:track:1bYBLZUHKK0m93qZ4cMWJC,https://api.spotify.com/v1/tracks/1bYBLZUHKK0m93qZ4cMWJC,https://api.spotify.com/v1/audio-analysis/1bYBLZUHKK0m93qZ4cMWJC,301800,4
788,If You Leave Me Now,Chicago X,Chicago,73,0KMGxYKeUzK9wc5DZCt3HT,False,0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,audio_features,0KMGxYKeUzK9wc5DZCt3HT,spotify:track:0KMGxYKeUzK9wc5DZCt3HT,https://api.spotify.com/v1/tracks/0KMGxYKeUzK9wc5DZCt3HT,https://api.spotify.com/v1/audio-analysis/0KMGxYKeUzK9wc5DZCt3HT,235373,4
789,If You Leave Me Now,The Very Best of Chicago: Only the Beginning,Chicago,31,1aGmLnNT1uOfqkDZTJ4cWf,False,0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,audio_features,1aGmLnNT1uOfqkDZTJ4cWf,spotify:track:1aGmLnNT1uOfqkDZTJ4cWf,https://api.spotify.com/v1/tracks/1aGmLnNT1uOfqkDZTJ4cWf,https://api.spotify.com/v1/audio-analysis/1aGmLnNT1uOfqkDZTJ4cWf,235373,4
790,If You Leave Me Now - Live on Soundstage 2018,Greatest Hits Live,Chicago,32,5FagH8A7zWAq30FSxO3ICf,False,0.582,0.416,9,-10.235,1,0.0287,0.2,0.0,0.704,0.307,102.998,audio_features,5FagH8A7zWAq30FSxO3ICf,spotify:track:5FagH8A7zWAq30FSxO3ICf,https://api.spotify.com/v1/tracks/5FagH8A7zWAq30FSxO3ICf,https://api.spotify.com/v1/audio-analysis/5FagH8A7zWAq30FSxO3ICf,240547,4
791,If You Leave Me Now,Now More Than Ever: The History of Chicago (Remaster),Chicago,21,7gvzpHfS0LTzE4v9DesirK,False,0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,audio_features,7gvzpHfS0LTzE4v9DesirK,spotify:track:7gvzpHfS0LTzE4v9DesirK,https://api.spotify.com/v1/tracks/7gvzpHfS0LTzE4v9DesirK,https://api.spotify.com/v1/audio-analysis/7gvzpHfS0LTzE4v9DesirK,235373,4
792,Tonight's the Night (Gonna Be Alright) - 2009 Remaster,A Night on the Town (Deluxe Edition),Rod Stewart,54,10LRRKPmx8uHcSxLVWK0ct,False,0.551,0.514,11,-12.617,1,0.0524,0.336,0.125,0.382,0.721,136.547,audio_features,10LRRKPmx8uHcSxLVWK0ct,spotify:track:10LRRKPmx8uHcSxLVWK0ct,https://api.spotify.com/v1/tracks/10LRRKPmx8uHcSxLVWK0ct,https://api.spotify.com/v1/audio-analysis/10LRRKPmx8uHcSxLVWK0ct,237120,3
793,Tonight's the Night (Gonna Be Alright),A Night on the Town,Rod Stewart,39,4h0Mdpmg9VXarbLIGPqJUs,False,0.517,0.717,11,-7.786,1,0.0541,0.425,7.33e-05,0.164,0.767,136.731,audio_features,4h0Mdpmg9VXarbLIGPqJUs,spotify:track:4h0Mdpmg9VXarbLIGPqJUs,https://api.spotify.com/v1/tracks/4h0Mdpmg9VXarbLIGPqJUs,https://api.spotify.com/v1/audio-analysis/4h0Mdpmg9VXarbLIGPqJUs,236173,3
794,Tonight's the Night (Gonna Be Alright) - 2008 Remaster,The Definitive Rod Stewart,Rod Stewart,28,52YNr0Hzvx9SbKjzbq49XL,False,0.555,0.521,11,-11.743,1,0.0548,0.28,0.0302,0.321,0.684,136.357,audio_features,52YNr0Hzvx9SbKjzbq49XL,spotify:track:52YNr0Hzvx9SbKjzbq49XL,https://api.spotify.com/v1/tracks/52YNr0Hzvx9SbKjzbq49XL,https://api.spotify.com/v1/audio-analysis/52YNr0Hzvx9SbKjzbq49XL,237293,3
795,Tonight's the Night (Gonna Be Alright),If We Fall in Love Tonight,Rod Stewart,38,6sIuXT6JNDeLJ5achFADtz,False,0.564,0.599,11,-10.76,1,0.0444,0.101,0.0119,0.647,0.612,135.656,audio_features,6sIuXT6JNDeLJ5achFADtz,spotify:track:6sIuXT6JNDeLJ5achFADtz,https://api.spotify.com/v1/tracks/6sIuXT6JNDeLJ5achFADtz,https://api.spotify.com/v1/audio-analysis/6sIuXT6JNDeLJ5achFADtz,212867,3
796,"Tonight's the Night (Gonna Be Alright) - Live at Leicester, England, 12/4/1976",Live 1976 - 1998: Tonight's the Night,Rod Stewart,26,3M0s1rIH0kLzjRokGDLNz4,False,0.351,0.76,11,-9.079,1,0.105,0.329,9.39e-05,0.991,0.544,142.598,audio_features,3M0s1rIH0kLzjRokGDLNz4,spotify:track:3M0s1rIH0kLzjRokGDLNz4,https://api.spotify.com/v1/tracks/3M0s1rIH0kLzjRokGDLNz4,https://api.spotify.com/v1/audio-analysis/3M0s1rIH0kLzjRokGDLNz4,245093,3
797,Tonight's the Night (Gonna Be Alright),Rod Stewart: 1975-1978,Rod Stewart,26,0n5repUNmz9sKIUs22A70s,False,0.517,0.717,11,-7.786,1,0.0541,0.425,7.33e-05,0.165,0.768,136.702,audio_features,0n5repUNmz9sKIUs22A70s,spotify:track:0n5repUNmz9sKIUs22A70s,https://api.spotify.com/v1/tracks/0n5repUNmz9sKIUs22A70s,https://api.spotify.com/v1/audio-analysis/0n5repUNmz9sKIUs22A70s,236173,3
798,Tonight's the Night (Gonna Be Alright),Rhino Hi-Five: Rod Stewart,Rod Stewart,24,68d5efnvThZtYtp5RN9GXb,False,0.527,0.517,11,-13.628,1,0.0477,0.472,0.000297,0.171,0.711,137.004,audio_features,68d5efnvThZtYtp5RN9GXb,spotify:track:68d5efnvThZtYtp5RN9GXb,https://api.spotify.com/v1/tracks/68d5efnvThZtYtp5RN9GXb,https://api.spotify.com/v1/audio-analysis/68d5efnvThZtYtp5RN9GXb,236173,3
799,Tonight's the Night (Gonna Be Alright),The Studio Albums 1975 - 2001,Rod Stewart,15,1YuttxuHy3QLMdqld5Qevz,False,0.517,0.717,11,-7.786,1,0.0541,0.425,7.33e-05,0.165,0.768,136.702,audio_features,1YuttxuHy3QLMdqld5Qevz,spotify:track:1YuttxuHy3QLMdqld5Qevz,https://api.spotify.com/v1/tracks/1YuttxuHy3QLMdqld5Qevz,https://api.spotify.com/v1/audio-analysis/1YuttxuHy3QLMdqld5Qevz,236173,3
800,Tonight's the Night (Gonna Be Alright),Storyteller - The Complete Anthology: 1964 - 1990,Rod Stewart,15,6k1Lba4braFixuc9P4Gh3W,False,0.527,0.517,11,-13.628,1,0.0477,0.472,0.000297,0.171,0.711,137.004,audio_features,6k1Lba4braFixuc9P4Gh3W,spotify:track:6k1Lba4braFixuc9P4Gh3W,https://api.spotify.com/v1/tracks/6k1Lba4braFixuc9P4Gh3W,https://api.spotify.com/v1/audio-analysis/6k1Lba4braFixuc9P4Gh3W,236173,3
801,Tonight's the Night (Gonna Be Alright),A Night on the Town (Deluxe Edition),Rod Stewart,11,1rijGVNHdv9UcOcDIlFaQB,False,0.63,0.452,11,-15.459,1,0.0995,0.83,0.014,0.402,0.548,94.481,audio_features,1rijGVNHdv9UcOcDIlFaQB,spotify:track:1rijGVNHdv9UcOcDIlFaQB,https://api.spotify.com/v1/tracks/1rijGVNHdv9UcOcDIlFaQB,https://api.spotify.com/v1/audio-analysis/1rijGVNHdv9UcOcDIlFaQB,232373,4
802,Tonight's the Night (Gonna Be Alright) - Live 1982,Absolutely Live,Rod Stewart,15,0xvBNLZlCeXPv9ydJnoYiQ,False,0.248,0.713,11,-10.711,1,0.0596,0.0774,0.00791,0.961,0.591,94.249,audio_features,0xvBNLZlCeXPv9ydJnoYiQ,spotify:track:0xvBNLZlCeXPv9ydJnoYiQ,https://api.spotify.com/v1/tracks/0xvBNLZlCeXPv9ydJnoYiQ,https://api.spotify.com/v1/audio-analysis/0xvBNLZlCeXPv9ydJnoYiQ,249907,4
803,Tonight's the Night (Gonna Be Alright) - Live 1982,Absolutely Live (Expanded Edition),Rod Stewart,12,4mKU4Z59eM0PXjjStHeUml,False,0.248,0.713,11,-10.711,1,0.0596,0.0774,0.00791,0.961,0.591,94.249,audio_features,4mKU4Z59eM0PXjjStHeUml,spotify:track:4mKU4Z59eM0PXjjStHeUml,https://api.spotify.com/v1/tracks/4mKU4Z59eM0PXjjStHeUml,https://api.spotify.com/v1/audio-analysis/4mKU4Z59eM0PXjjStHeUml,249907,4
804,You Make Me Feel Like Dancing - Remastered,The Show Must Go On: The Leo Sayer Anthology,Leo Sayer,50,7eu8WlAizBndJ0aOpOyNka,False,0.772,0.55,8,-11.776,0,0.0382,0.0716,1.41e-05,0.0889,0.837,95.653,audio_features,7eu8WlAizBndJ0aOpOyNka,spotify:track:7eu8WlAizBndJ0aOpOyNka,https://api.spotify.com/v1/tracks/7eu8WlAizBndJ0aOpOyNka,https://api.spotify.com/v1/audio-analysis/7eu8WlAizBndJ0aOpOyNka,173067,4
805,You Make Me Feel Like Dancing - Live,You Make Me Feel Like Dancing - Live,Leo Sayer,40,2bdJEVHKoNyhnf2YwzxAQd,False,0.684,0.876,9,-8.5,1,0.0795,0.13,0.0,0.718,0.633,98.078,audio_features,2bdJEVHKoNyhnf2YwzxAQd,spotify:track:2bdJEVHKoNyhnf2YwzxAQd,https://api.spotify.com/v1/tracks/2bdJEVHKoNyhnf2YwzxAQd,https://api.spotify.com/v1/audio-analysis/2bdJEVHKoNyhnf2YwzxAQd,203400,4
806,You Make Me Feel Like Dancing - Remastered,Very Best Of Leo Sayer,Leo Sayer,36,1kuX1tb3QUKAalYEc4ai5t,False,0.746,0.677,8,-7.128,0,0.0369,0.106,5.08e-06,0.123,0.814,95.601,audio_features,1kuX1tb3QUKAalYEc4ai5t,spotify:track:1kuX1tb3QUKAalYEc4ai5t,https://api.spotify.com/v1/tracks/1kuX1tb3QUKAalYEc4ai5t,https://api.spotify.com/v1/audio-analysis/1kuX1tb3QUKAalYEc4ai5t,172587,4
807,You Make Me Feel Like Dancing - Live,Leo Sayer (Live),Leo Sayer,34,7hhL6l9S7S5b4vWVys6isg,False,0.682,0.832,9,-9.901,1,0.076,0.125,0.0,0.942,0.629,98.077,audio_features,7hhL6l9S7S5b4vWVys6isg,spotify:track:7hhL6l9S7S5b4vWVys6isg,https://api.spotify.com/v1/tracks/7hhL6l9S7S5b4vWVys6isg,https://api.spotify.com/v1/audio-analysis/7hhL6l9S7S5b4vWVys6isg,197200,4
808,You Make Me Feel Like Dancing - Remastered,Rhino Hi-Five: Leo Sayer,Leo Sayer,30,3KFZnd7qCotYYLdvQ6CUka,False,0.746,0.677,8,-7.128,0,0.0369,0.106,5.08e-06,0.123,0.814,95.601,audio_features,3KFZnd7qCotYYLdvQ6CUka,spotify:track:3KFZnd7qCotYYLdvQ6CUka,https://api.spotify.com/v1/tracks/3KFZnd7qCotYYLdvQ6CUka,https://api.spotify.com/v1/audio-analysis/3KFZnd7qCotYYLdvQ6CUka,172587,4
809,Torn Between Two Lovers,Just Mary,Mary MacGregor,45,0uSrLvAGZPVkO2DgCj6DfC,False,0.551,0.479,10,-9.2,1,0.0301,0.898,0.0901,0.148,0.577,130.248,audio_features,0uSrLvAGZPVkO2DgCj6DfC,spotify:track:0uSrLvAGZPVkO2DgCj6DfC,https://api.spotify.com/v1/tracks/0uSrLvAGZPVkO2DgCj6DfC,https://api.spotify.com/v1/audio-analysis/0uSrLvAGZPVkO2DgCj6DfC,231732,4
810,New Kid in Town - 2013 Remaster,Eagles Greatest Hits Vol. 2 (2013 Remaster),Eagles,45,3RkktaAM2VyFywTgzuMAw6,False,0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,audio_features,3RkktaAM2VyFywTgzuMAw6,spotify:track:3RkktaAM2VyFywTgzuMAw6,https://api.spotify.com/v1/tracks/3RkktaAM2VyFywTgzuMAw6,https://api.spotify.com/v1/audio-analysis/3RkktaAM2VyFywTgzuMAw6,304926,4
811,New Kid in Town - 2013 Remaster,The Very Best of the Eagles (2013 Remaster),Eagles,34,57OA7dHitTUFQ6wCtxFbBf,False,0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,audio_features,57OA7dHitTUFQ6wCtxFbBf,spotify:track:57OA7dHitTUFQ6wCtxFbBf,https://api.spotify.com/v1/tracks/57OA7dHitTUFQ6wCtxFbBf,https://api.spotify.com/v1/audio-analysis/57OA7dHitTUFQ6wCtxFbBf,304926,4
812,New Kid in Town - Live; 1999 Remaster,Eagles Live,Eagles,39,5YmWWyPfV4goMlTfCawehu,False,0.54,0.643,4,-7.425,1,0.0298,0.411,0.0142,0.736,0.369,108.009,audio_features,5YmWWyPfV4goMlTfCawehu,spotify:track:5YmWWyPfV4goMlTfCawehu,https://api.spotify.com/v1/tracks/5YmWWyPfV4goMlTfCawehu,https://api.spotify.com/v1/audio-analysis/5YmWWyPfV4goMlTfCawehu,353467,4
813,New Kid in Town - 2013 Remaster,Selected Works 1972-1999,Eagles,23,2ySU6SF6RjX9nqhqXiy7cm,False,0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,audio_features,2ySU6SF6RjX9nqhqXiy7cm,spotify:track:2ySU6SF6RjX9nqhqXiy7cm,https://api.spotify.com/v1/tracks/2ySU6SF6RjX9nqhqXiy7cm,https://api.spotify.com/v1/audio-analysis/2ySU6SF6RjX9nqhqXiy7cm,304926,4
814,New Kid in Town - 2013 Remaster,Legacy,Eagles,21,0h56c97bs4SxPAp35IleDf,False,0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,audio_features,0h56c97bs4SxPAp35IleDf,spotify:track:0h56c97bs4SxPAp35IleDf,https://api.spotify.com/v1/tracks/0h56c97bs4SxPAp35IleDf,https://api.spotify.com/v1/audio-analysis/0h56c97bs4SxPAp35IleDf,304926,4
815,Evergreen (Love Theme from A Star Is Born) (with Chris Botti) - Live,Back to Brooklyn,Barbra Streisand,13,7DOdiiHMD4R8zMBenz0wpj,False,0.248,0.42,6,-10.888,1,0.0313,0.932,0.0353,0.775,0.158,112.806,audio_features,7DOdiiHMD4R8zMBenz0wpj,spotify:track:7DOdiiHMD4R8zMBenz0wpj,https://api.spotify.com/v1/tracks/7DOdiiHMD4R8zMBenz0wpj,https://api.spotify.com/v1/audio-analysis/7DOdiiHMD4R8zMBenz0wpj,197320,4
816,"Evergreen (Love Theme from ""A Star Is Born"") - Live",One Voice,Barbra Streisand,21,6P9X7AlQzsCvAL8J9fTfnP,False,0.383,0.143,8,-20.641,1,0.0357,0.762,0.000482,0.231,0.0933,115.736,audio_features,6P9X7AlQzsCvAL8J9fTfnP,spotify:track:6P9X7AlQzsCvAL8J9fTfnP,https://api.spotify.com/v1/tracks/6P9X7AlQzsCvAL8J9fTfnP,https://api.spotify.com/v1/audio-analysis/6P9X7AlQzsCvAL8J9fTfnP,183000,3
817,"Evergreen (Love Theme from ""A Star Is Born"") - Live at Village Vanguard, NYC - September 26, 2009","One Night Only: Barbra Streisand and Quartet at the Village Vanguard - September 26, 2009",Barbra Streisand,5,0OiJmjtCdOQTJ2EM5j4XEW,False,0.437,0.3,1,-14.492,1,0.0691,0.933,0.000282,0.742,0.403,115.441,audio_features,0OiJmjtCdOQTJ2EM5j4XEW,spotify:track:0OiJmjtCdOQTJ2EM5j4XEW,https://api.spotify.com/v1/tracks/0OiJmjtCdOQTJ2EM5j4XEW,https://api.spotify.com/v1/audio-analysis/0OiJmjtCdOQTJ2EM5j4XEW,223293,4
818,Dancing Queen,ABBA Gold,ABBA,63,2ATDkfqprlNNe9mYWodgdc,False,0.512,0.93,9,-4.344,1,0.0508,0.168,0.00119,0.561,0.677,100.542,audio_features,2ATDkfqprlNNe9mYWodgdc,spotify:track:2ATDkfqprlNNe9mYWodgdc,https://api.spotify.com/v1/tracks/2ATDkfqprlNNe9mYWodgdc,https://api.spotify.com/v1/audio-analysis/2ATDkfqprlNNe9mYWodgdc,231093,4
819,Dancing Queen,The Essential Collection,ABBA,65,1rMfDvE2C8ne8UZj847rKM,False,0.508,0.825,9,-9.627,1,0.0451,0.175,0.00133,0.376,0.715,100.548,audio_features,1rMfDvE2C8ne8UZj847rKM,spotify:track:1rMfDvE2C8ne8UZj847rKM,https://api.spotify.com/v1/tracks/1rMfDvE2C8ne8UZj847rKM,https://api.spotify.com/v1/audio-analysis/1rMfDvE2C8ne8UZj847rKM,233440,4
820,Dancing Queen,Abba Gold Anniversary Edition,ABBA,48,2BsqXN1LH76kAqjegAAsTZ,False,0.512,0.93,9,-4.343,1,0.0508,0.17,0.00119,0.561,0.677,100.542,audio_features,2BsqXN1LH76kAqjegAAsTZ,spotify:track:2BsqXN1LH76kAqjegAAsTZ,https://api.spotify.com/v1/tracks/2BsqXN1LH76kAqjegAAsTZ,https://api.spotify.com/v1/audio-analysis/2BsqXN1LH76kAqjegAAsTZ,231093,4
821,Southern Nights,Southern Nights,Glen Campbell,69,7kv7zBjMtVf0eIJle2VZxn,False,0.697,0.813,11,-8.89,0,0.0315,0.0989,0.0232,0.583,0.85,95.301,audio_features,7kv7zBjMtVf0eIJle2VZxn,spotify:track:7kv7zBjMtVf0eIJle2VZxn,https://api.spotify.com/v1/tracks/7kv7zBjMtVf0eIJle2VZxn,https://api.spotify.com/v1/audio-analysis/7kv7zBjMtVf0eIJle2VZxn,180027,4
822,Southern Nights,Glen Campbell - The Capitol Years 1965 - 1977,Glen Campbell,44,4c68Z9wLdHc36y3CNjwQKM,False,0.629,0.801,11,-9.903,0,0.0325,0.0177,0.085,0.129,0.805,95.245,audio_features,4c68Z9wLdHc36y3CNjwQKM,spotify:track:4c68Z9wLdHc36y3CNjwQKM,https://api.spotify.com/v1/tracks/4c68Z9wLdHc36y3CNjwQKM,https://api.spotify.com/v1/audio-analysis/4c68Z9wLdHc36y3CNjwQKM,178640,4
823,Southern Nights,Greatest Hits,Glen Campbell,39,2sd8p89DvYBzJFWo97knsd,False,0.651,0.937,1,-2.57,0,0.0366,0.0376,0.000419,0.291,0.927,93.789,audio_features,2sd8p89DvYBzJFWo97knsd,spotify:track:2sd8p89DvYBzJFWo97knsd,https://api.spotify.com/v1/tracks/2sd8p89DvYBzJFWo97knsd,https://api.spotify.com/v1/audio-analysis/2sd8p89DvYBzJFWo97knsd,179587,4
